NOM;ANNREF;NIVGEO;GEO;Q_0004_MOD_DIM1;Q_0004_MOD_DIM2;VALEUR;QUALITE;FRANCE;Q_0004_DIM1;Q_0004_LIB_DIM1;Q_0004_DIM2;Q_0004_LIB_DIM2
Q_0004;2013;FRANCE;FR;005;158;87603.018;OUI;FR;QUANTITE;;NAF;10.41.19.00 Autres graisses et huiles animales et fractions (non chimiq. modif.)
Q_0004;2014;FRANCE;FR;001;158;179717.97;OUI;FR;QUANTITE;;NAF;10.41.19.00 Autres graisses et huiles animales et fractions (non chimiq. modif.)
Q_0004;2014;FRANCE;FR;005;158;97090.313;OUI;FR;QUANTITE;;NAF;10.41.19.00 Autres graisses et huiles animales et fractions (non chimiq. modif.)
Q_0004;2015;FRANCE;FR;001;158;196676.43;OUI;FR;QUANTITE;;NAF;10.41.19.00 Autres graisses et huiles animales et fractions (non chimiq. modif.)
Q_0004;2015;FRANCE;FR;005;158;83414.343;OUI;FR;QUANTITE;;NAF;10.41.19.00 Autres graisses et huiles animales et fractions (non chimiq. modif.)
Q_0004;2016;FRANCE;FR;001;158;180287;OUI;FR;QUANTITE;;NAF;10.41.19.00 Autres graisses et huiles animales et fractions (non chimiq. modif.)
Q_0004;2016;FRANCE;FR;005;158;86923;OUI;FR;QUANTITE;;NAF;10.41.19.00 Autres graisses et huiles animales et fractions (non chimiq. modif.)
Q_0004;2017;FRANCE;FR;001;158;179531;OUI;FR;QUANTITE;;NAF;10.41.19.00 Autres graisses et huiles animales et fractions (non chimiq. modif.)
Q_0004;2017;FRANCE;FR;005;158;103603;OUI;FR;QUANTITE;;NAF;10.41.19.00 Autres graisses et huiles animales et fractions (non chimiq. modif.)
Q_0004;2018;FRANCE;FR;001;158;179482;OUI;FR;QUANTITE;;NAF;10.41.19.00 Autres graisses et huiles animales et fractions (non chimiq. modif.)
Q_0004;2018;FRANCE;FR;005;158;80780;OUI;FR;QUANTITE;;NAF;10.41.19.00 Autres graisses et huiles animales et fractions (non chimiq. modif.)
Q_0004;2019;FRANCE;FR;001;158;171731;OUI;FR;QUANTITE;;NAF;10.41.19.00 Autres graisses et huiles animales et fractions (non chimiq. modif.)
Q_0004;2019;FRANCE;FR;005;158;78815;OUI;FR;QUANTITE;;NAF;10.41.19.00 Autres graisses et huiles animales et fractions (non chimiq. modif.)
