NOM;ANNREF;FRANCE;FRDOM;REGION;DEP;SAANR_1_DIM1;SAANR_1_MOD_DIM1;SAANR_1_LIB_DIM1;SAANR_1_DIM3;SAANR_1_MOD_DIM3;SAANR_1_LIB_DIM3;SAANR_1_DIM4;SAANR_1_MOD_DIM4;SAANR_1_LIB_DIM4;VALEUR;QUALITE
SAANR_1;2007;FR;DOM;NR01;971;Thème;001;Utilisation du territoire;Produit;001;Céréales (y compris semences);Indicateur;001;Surface (ha);1;OUI
SAANR_1;2007;FR;DOM;NR02;972;Thème;001;Utilisation du territoire;Produit;001;Céréales (y compris semences);Indicateur;001;Surface (ha);0;OUI
SAANR_1;2007;FR;DOM;NR03;973;Thème;001;Utilisation du territoire;Produit;001;Céréales (y compris semences);Indicateur;001;Surface (ha);4682;OUI
SAANR_1;2007;FR;DOM;NR04;974;Thème;001;Utilisation du territoire;Produit;001;Céréales (y compris semences);Indicateur;001;Surface (ha);135;OUI
SAANR_1;2007;FR;METRO;NR11;93;Thème;001;Utilisation du territoire;Produit;001;Céréales (y compris semences);Indicateur;001;Surface (ha);446;OUI
SAANR_1;2007;FR;METRO;NR11;94;Thème;001;Utilisation du territoire;Produit;001;Céréales (y compris semences);Indicateur;001;Surface (ha);546;OUI
SAANR_1;2007;FR;METRO;NR11;95;Thème;001;Utilisation du territoire;Produit;001;Céréales (y compris semences);Indicateur;001;Surface (ha);33356;OUI
SAANR_1;2007;FR;METRO;NR11;91;Thème;001;Utilisation du territoire;Produit;001;Céréales (y compris semences);Indicateur;001;Surface (ha);54712;OUI
SAANR_1;2007;FR;METRO;NR11;92;Thème;001;Utilisation du territoire;Produit;001;Céréales (y compris semences);Indicateur;001;Surface (ha);0;OUI
SAANR_1;2007;FR;METRO;NR11;77;Thème;001;Utilisation du territoire;Produit;001;Céréales (y compris semences);Indicateur;001;Surface (ha);204293;OUI
SAANR_1;2007;FR;METRO;NR11;78;Thème;001;Utilisation du territoire;Produit;001;Céréales (y compris semences);Indicateur;001;Surface (ha);53600;OUI
SAANR_1;2007;FR;METRO;NR24;45;Thème;001;Utilisation du territoire;Produit;001;Céréales (y compris semences);Indicateur;001;Surface (ha);227457;OUI
SAANR_1;2007;FR;METRO;NR24;36;Thème;001;Utilisation du territoire;Produit;001;Céréales (y compris semences);Indicateur;001;Surface (ha);188064;OUI
SAANR_1;2007;FR;METRO;NR24;37;Thème;001;Utilisation du territoire;Produit;001;Céréales (y compris semences);Indicateur;001;Surface (ha);171342;OUI
SAANR_1;2007;FR;METRO;NR24;28;Thème;001;Utilisation du territoire;Produit;001;Céréales (y compris semences);Indicateur;001;Surface (ha);284424;OUI
SAANR_1;2007;FR;METRO;NR24;18;Thème;001;Utilisation du territoire;Produit;001;Céréales (y compris semences);Indicateur;001;Surface (ha);189749;OUI
SAANR_1;2007;FR;METRO;NR24;41;Thème;001;Utilisation du territoire;Produit;001;Céréales (y compris semences);Indicateur;001;Surface (ha);161863;OUI
SAANR_1;2007;FR;METRO;NR27;70;Thème;001;Utilisation du territoire;Produit;001;Céréales (y compris semences);Indicateur;001;Surface (ha);70709;OUI
SAANR_1;2007;FR;METRO;NR27;58;Thème;001;Utilisation du territoire;Produit;001;Céréales (y compris semences);Indicateur;001;Surface (ha);89640;OUI
SAANR_1;2007;FR;METRO;NR27;25;Thème;001;Utilisation du territoire;Produit;001;Céréales (y compris semences);Indicateur;001;Surface (ha);24280;OUI
SAANR_1;2007;FR;METRO;NR27;71;Thème;001;Utilisation du territoire;Produit;001;Céréales (y compris semences);Indicateur;001;Surface (ha);87010;OUI
SAANR_1;2007;FR;METRO;NR27;89;Thème;001;Utilisation du territoire;Produit;001;Céréales (y compris semences);Indicateur;001;Surface (ha);220480;OUI
SAANR_1;2007;FR;METRO;NR27;39;Thème;001;Utilisation du territoire;Produit;001;Céréales (y compris semences);Indicateur;001;Surface (ha);40048;OUI
SAANR_1;2007;FR;METRO;NR27;90;Thème;001;Utilisation du territoire;Produit;001;Céréales (y compris semences);Indicateur;001;Surface (ha);5958;OUI
SAANR_1;2007;FR;METRO;NR27;21;Thème;001;Utilisation du territoire;Produit;001;Céréales (y compris semences);Indicateur;001;Surface (ha);189575;OUI
SAANR_1;2007;FR;METRO;NR28;27;Thème;001;Utilisation du territoire;Produit;001;Céréales (y compris semences);Indicateur;001;Surface (ha);180950;OUI
SAANR_1;2007;FR;METRO;NR28;61;Thème;001;Utilisation du territoire;Produit;001;Céréales (y compris semences);Indicateur;001;Surface (ha);112963;OUI
SAANR_1;2007;FR;METRO;NR28;50;Thème;001;Utilisation du territoire;Produit;001;Céréales (y compris semences);Indicateur;001;Surface (ha);55256;OUI
SAANR_1;2007;FR;METRO;NR28;14;Thème;001;Utilisation du territoire;Produit;001;Céréales (y compris semences);Indicateur;001;Surface (ha);103625;OUI
SAANR_1;2007;FR;METRO;NR28;76;Thème;001;Utilisation du territoire;Produit;001;Céréales (y compris semences);Indicateur;001;Surface (ha);134270;OUI
SAANR_1;2007;FR;METRO;NR32;62;Thème;001;Utilisation du territoire;Produit;001;Céréales (y compris semences);Indicateur;001;Surface (ha);213172;OUI
SAANR_1;2007;FR;METRO;NR32;59;Thème;001;Utilisation du territoire;Produit;001;Céréales (y compris semences);Indicateur;001;Surface (ha);142690;OUI
SAANR_1;2007;FR;METRO;NR32;02;Thème;001;Utilisation du territoire;Produit;001;Céréales (y compris semences);Indicateur;001;Surface (ha);240572;OUI
SAANR_1;2007;FR;METRO;NR32;60;Thème;001;Utilisation du territoire;Produit;001;Céréales (y compris semences);Indicateur;001;Surface (ha);197637;OUI
SAANR_1;2007;FR;METRO;NR32;80;Thème;001;Utilisation du territoire;Produit;001;Céréales (y compris semences);Indicateur;001;Surface (ha);239636;OUI
