NOM;ANNREF;GEOGRAPHIE;GEOGRAPHIE_LIB;N027;N027_LIB;N027_MOD;N053;N053_LIB;N053_MOD;N405;N405_LIB;N405_MOD;VALEUR;QUALITE
GROSANIMAUX;2010;FR;FR - France entière;Groupe d'indicateurs;Production indigène contrôlée (PIC) (volume);020.01.08.05;Périodicité;Juin;0.06;Conjoncture animale;Mammifères de type bovin;1;140868;OUI
GROSANIMAUX;2010;FR;FR - France entière;Groupe d'indicateurs;Production indigène brute (PIB) d'animaux finis;010.15.03.01;Périodicité;Juillet;0.07;Conjoncture animale;Mammifères de type bovin;1;380965;OUI
GROSANIMAUX;2010;FR;FR - France entière;Groupe d'indicateurs;Solde des échanges d'animaux d'élevage (PIB) CVJA;010.15.04.02;Périodicité;Février;0.02;Conjoncture animale;Mammifères de type bovin;1;81563;OUI
GROSANIMAUX;2010;FR;FR - France entière;Groupe d'indicateurs;Abattages CVJA;020.01.08.02;Périodicité;Juillet;0.07;Conjoncture animale;Mammifères de type bovin;1;113250;OUI
GROSANIMAUX;2010;FR;FR - France entière;Groupe d'indicateurs;Production indigène contrôlée (PIC-CVJA) CVJA (volume);020.01.08.05.01;Périodicité;Juillet;0.07;Conjoncture animale;Mammifères de type bovin;1;128846;OUI
GROSANIMAUX;2010;FR;FR - France entière;Groupe d'indicateurs;Abattages bruts;020.01.08.01;Périodicité;Total annuel;0;Conjoncture animale;Mammifères de type bovin;1;1519368;OUI
GROSANIMAUX;2010;FR;FR - France entière;Groupe d'indicateurs;Production indigène brute totale (PIB) CVJA (volume);020.01.08.04;Périodicité;Janvier;0.01;Conjoncture animale;Mammifères de type bovin;1;153686;OUI
GROSANIMAUX;2010;FR;FR - France entière;Groupe d'indicateurs;Production indigène brute (PIB) d'animaux finis (volume);020.01.08.03.01;Périodicité;Février;0.02;Conjoncture animale;Mammifères de type bovin;1;113683;OUI
GROSANIMAUX;2010;FR;FR - France entière;Groupe d'indicateurs;Production indigène brute totale (PIB) CVJA (volume);020.01.08.04;Périodicité;Septembre;0.09;Conjoncture animale;Mammifères de type bovin;1;157066;OUI
GROSANIMAUX;2010;FR;FR - France entière;Groupe d'indicateurs;Production indigène brute (PIB) d'animaux finis (volume);020.01.08.03.01;Périodicité;Total annuel;0;Conjoncture animale;Mammifères de type bovin;1;1548204;OUI
GROSANIMAUX;2010;FR;FR - France entière;Groupe d'indicateurs;Production indigène brute (PIB) totale (volume);020.01.08.03;Périodicité;Décembre;0.12;Conjoncture animale;Mammifères de type bovin;1;149994;OUI
GROSANIMAUX;2010;FR;FR - France entière;Groupe d'indicateurs;Production indigène brute (PIB) CVJA d'animaux finis;010.15.04.01;Périodicité;Mars;0.03;Conjoncture animale;Mammifères de type bovin;1;439147;OUI
GROSANIMAUX;2010;FR;FR - France entière;Groupe d'indicateurs;Nombre d'animaux abattus bruts;010.15.01;Périodicité;Avril;0.04;Conjoncture animale;Mammifères de type bovin;1;391027;OUI
GROSANIMAUX;2010;FR;FR - France entière;Groupe d'indicateurs;Production indigène brute (PIB) CVJA d'animaux finis (volume);020.01.08.04.01;Périodicité;Janvier;0.01;Conjoncture animale;Mammifères de type bovin;1;135524;OUI
GROSANIMAUX;2010;FR;FR - France entière;Groupe d'indicateurs;Production indigène brute (PIB) CVJA d'animaux finis (volume);020.01.08.04.01;Périodicité;Avril;0.04;Conjoncture animale;Mammifères de type bovin;1;118034;OUI
GROSANIMAUX;2010;FR;FR - France entière;Groupe d'indicateurs;Solde des échanges d'animaux d'élevage (PIB) CVJA;010.15.04.02;Périodicité;Août;0.08;Conjoncture animale;Mammifères de type bovin;1;86023;OUI
GROSANIMAUX;2010;FR;FR - France entière;Groupe d'indicateurs;Abattages CVJA;020.01.08.02;Périodicité;Mai;0.05;Conjoncture animale;Mammifères de type bovin;1;132615;OUI
GROSANIMAUX;2010;FR;FR - France entière;Groupe d'indicateurs;Nombre d'animaux abattus bruts;010.15.01;Périodicité;Juillet;0.07;Conjoncture animale;Mammifères de type bovin;1;373515;OUI
GROSANIMAUX;2010;FR;FR - France entière;Groupe d'indicateurs;Production indigène brute totale (PIB);010.15.03;Périodicité;Juillet;0.07;Conjoncture animale;Mammifères de type bovin;1;455152;OUI
GROSANIMAUX;2010;FR;FR - France entière;Groupe d'indicateurs;Production indigène brute (PIB) CVJA d'animaux finis (volume);020.01.08.04.01;Périodicité;Mars;0.03;Conjoncture animale;Mammifères de type bovin;1;131285;OUI
GROSANIMAUX;2010;FR;FR - France entière;Groupe d'indicateurs;Nombre d'animaux abattus bruts;010.15.01;Périodicité;Septembre;0.09;Conjoncture animale;Mammifères de type bovin;1;436189;OUI
GROSANIMAUX;2010;FR;FR - France entière;Groupe d'indicateurs;Nombre d'animaux abattus bruts;010.15.01;Périodicité;Novembre;0.11;Conjoncture animale;Mammifères de type bovin;1;456597;OUI
GROSANIMAUX;2010;FR;FR - France entière;Groupe d'indicateurs;Production indigène brute totale (PIB);010.15.03;Périodicité;Septembre;0.09;Conjoncture animale;Mammifères de type bovin;1;580710;OUI
GROSANIMAUX;2010;FR;FR - France entière;Groupe d'indicateurs;Poids moyen brut;070.05.01;Périodicité;Avril;0.04;Conjoncture animale;Mammifères de type bovin;1;302.9;OUI
GROSANIMAUX;2010;FR;FR - France entière;Groupe d'indicateurs;Production indigène contrôlée totale (PIC);010.15.05;Périodicité;Mai;0.05;Conjoncture animale;Mammifères de type bovin;1;498321;OUI
GROSANIMAUX;2010;FR;FR - France entière;Groupe d'indicateurs;Solde des échanges d'animaux d'élevage (PIB) CVJA;010.15.04.02;Périodicité;Octobre;0.10;Conjoncture animale;Mammifères de type bovin;1;127088;OUI
GROSANIMAUX;2010;FR;FR - France entière;Groupe d'indicateurs;Solde des échanges d'animaux d'élevage (PIB) CVJA;010.15.04.02;Périodicité;Décembre;0.12;Conjoncture animale;Mammifères de type bovin;1;99613;OUI
GROSANIMAUX;2010;FR;FR - France entière;Groupe d'indicateurs;Poids moyen brut;070.05.01;Périodicité;Total annuel;0;Conjoncture animale;Mammifères de type bovin;1;302.3;OUI
GROSANIMAUX;2010;FR;FR - France entière;Groupe d'indicateurs;Solde des échanges d'animaux d'élevage (PIB) (volume);020.01.08.03.02;Périodicité;Février;0.02;Conjoncture animale;Mammifères de type bovin;1;15710;OUI
