NOM;ANNREF;FRANCE;FRDOM;REGION;DEP;SAANR_12_DIM1;SAANR_12_MOD_DIM1;SAANR_12_LIB_DIM1;SAANR_12_DIM3;SAANR_12_MOD_DIM3;SAANR_12_LIB_DIM3;SAANR_12_DIM4;SAANR_12_MOD_DIM4;SAANR_12_LIB_DIM4;VALEUR;QUALITE
SAANR_12;2002;FR;METRO;NR11;77;Thème;001;Production de lait et utilisation à la ferme;Produit;001;Lait de vache;Indicateur;001;Livraisons à l'industrie (hl);299840;OUI
SAANR_12;2002;FR;METRO;NR11;78;Thème;001;Production de lait et utilisation à la ferme;Produit;001;Lait de vache;Indicateur;001;Livraisons à l'industrie (hl);51188;OUI
SAANR_12;2002;FR;METRO;NR11;91;Thème;001;Production de lait et utilisation à la ferme;Produit;001;Lait de vache;Indicateur;001;Livraisons à l'industrie (hl);23009;OUI
SAANR_12;2002;FR;METRO;NR11;92;Thème;001;Production de lait et utilisation à la ferme;Produit;001;Lait de vache;Indicateur;001;Livraisons à l'industrie (hl);0;OUI
SAANR_12;2002;FR;METRO;NR11;93;Thème;001;Production de lait et utilisation à la ferme;Produit;001;Lait de vache;Indicateur;001;Livraisons à l'industrie (hl);90;OUI
SAANR_12;2002;FR;METRO;NR11;94;Thème;001;Production de lait et utilisation à la ferme;Produit;001;Lait de vache;Indicateur;001;Livraisons à l'industrie (hl);23;OUI
SAANR_12;2002;FR;METRO;NR11;95;Thème;001;Production de lait et utilisation à la ferme;Produit;001;Lait de vache;Indicateur;001;Livraisons à l'industrie (hl);52385;OUI
SAANR_12;2002;FR;METRO;NR24;28;Thème;001;Production de lait et utilisation à la ferme;Produit;001;Lait de vache;Indicateur;001;Livraisons à l'industrie (hl);470000;OUI
SAANR_12;2002;FR;METRO;NR24;37;Thème;001;Production de lait et utilisation à la ferme;Produit;001;Lait de vache;Indicateur;001;Livraisons à l'industrie (hl);1444644;OUI
SAANR_12;2002;FR;METRO;NR24;41;Thème;001;Production de lait et utilisation à la ferme;Produit;001;Lait de vache;Indicateur;001;Livraisons à l'industrie (hl);749000;OUI
SAANR_12;2002;FR;METRO;NR24;45;Thème;001;Production de lait et utilisation à la ferme;Produit;001;Lait de vache;Indicateur;001;Livraisons à l'industrie (hl);776448;OUI
SAANR_12;2002;FR;METRO;NR24;18;Thème;001;Production de lait et utilisation à la ferme;Produit;001;Lait de vache;Indicateur;001;Livraisons à l'industrie (hl);445300;OUI
