NOM;ANNREF;NIVGEO;GEO;Q_0008_MOD_DIM1;Q_0008_MOD_DIM2;VALEUR;QUALITE;FRANCE;Q_0008_DIM1;Q_0008_LIB_DIM1;Q_0008_DIM2;Q_0008_LIB_DIM2
Q_0008;2014;FRANCE;FR;005;286;2163033.664;OUI;FR;QUANTITE;;NAF;10.81.12.30 Sucre blanc de canne ou de betterave, à l’état solide
Q_0008;2015;FRANCE;FR;001;286;3845727.846;OUI;FR;QUANTITE;;NAF;10.81.12.30 Sucre blanc de canne ou de betterave, à l’état solide
Q_0008;2015;FRANCE;FR;005;286;1651692.103;OUI;FR;QUANTITE;;NAF;10.81.12.30 Sucre blanc de canne ou de betterave, à l’état solide
Q_0008;2016;FRANCE;FR;001;286;3629229;OUI;FR;QUANTITE;;NAF;10.81.12.30 Sucre blanc de canne ou de betterave, à l’état solide
Q_0008;2016;FRANCE;FR;005;286;1595992;OUI;FR;QUANTITE;;NAF;10.81.12.30 Sucre blanc de canne ou de betterave, à l’état solide
Q_0008;2017;FRANCE;FR;001;286;4111648;OUI;FR;QUANTITE;;NAF;10.81.12.30 Sucre blanc de canne ou de betterave, à l’état solide
Q_0008;2017;FRANCE;FR;005;286;1803905;OUI;FR;QUANTITE;;NAF;10.81.12.30 Sucre blanc de canne ou de betterave, à l’état solide
Q_0008;2018;FRANCE;FR;001;286;5127437;OUI;FR;QUANTITE;;NAF;10.81.12.30 Sucre blanc de canne ou de betterave, à l’état solide
Q_0008;2018;FRANCE;FR;005;286;1580882;OUI;FR;QUANTITE;;NAF;10.81.12.30 Sucre blanc de canne ou de betterave, à l’état solide
Q_0008;2019;FRANCE;FR;001;286;4054124;OUI;FR;QUANTITE;;NAF;10.81.12.30 Sucre blanc de canne ou de betterave, à l’état solide
Q_0008;2019;FRANCE;FR;005;286;1203790;OUI;FR;QUANTITE;;NAF;10.81.12.30 Sucre blanc de canne ou de betterave, à l’état solide
Q_0008;2020;FRANCE;FR;001;286;3588896;OUI;FR;QUANTITE;;NAF;10.81.12.30 Sucre blanc de canne ou de betterave, à l’état solide
Q_0008;2020;FRANCE;FR;005;286;1286261;OUI;FR;QUANTITE;;NAF;10.81.12.30 Sucre blanc de canne ou de betterave, à l’état solide
Q_0008;2008;FRANCE;FR;001;287;12241.398;NON;FR;QUANTITE;;NAF;10.81.12.90 Autres sucres raffinés de canne ou de betterave, à l’état solide
Q_0008;2008;FRANCE;FR;005;287;17882.249;NON;FR;QUANTITE;;NAF;10.81.12.90 Autres sucres raffinés de canne ou de betterave, à l’état solide
Q_0008;2009;FRANCE;FR;001;287;47823.88;NON;FR;QUANTITE;;NAF;10.81.12.90 Autres sucres raffinés de canne ou de betterave, à l’état solide
Q_0008;2009;FRANCE;FR;005;287;31948.418;NON;FR;QUANTITE;;NAF;10.81.12.90 Autres sucres raffinés de canne ou de betterave, à l’état solide
Q_0008;2010;FRANCE;FR;001;287;45007.02;NON;FR;QUANTITE;;NAF;10.81.12.90 Autres sucres raffinés de canne ou de betterave, à l’état solide
Q_0008;2010;FRANCE;FR;005;287;28151.237;NON;FR;QUANTITE;;NAF;10.81.12.90 Autres sucres raffinés de canne ou de betterave, à l’état solide
Q_0008;2011;FRANCE;FR;001;287;55613.621;NON;FR;QUANTITE;;NAF;10.81.12.90 Autres sucres raffinés de canne ou de betterave, à l’état solide
Q_0008;2011;FRANCE;FR;005;287;35978.205;NON;FR;QUANTITE;;NAF;10.81.12.90 Autres sucres raffinés de canne ou de betterave, à l’état solide
Q_0008;2012;FRANCE;FR;001;287;11897.77;NON;FR;QUANTITE;;NAF;10.81.12.90 Autres sucres raffinés de canne ou de betterave, à l’état solide
Q_0008;2012;FRANCE;FR;005;287;16193.464;NON;FR;QUANTITE;;NAF;10.81.12.90 Autres sucres raffinés de canne ou de betterave, à l’état solide
Q_0008;2013;FRANCE;FR;001;287;11188.314;NON;FR;QUANTITE;;NAF;10.81.12.90 Autres sucres raffinés de canne ou de betterave, à l’état solide
Q_0008;2013;FRANCE;FR;005;287;15391.412;NON;FR;QUANTITE;;NAF;10.81.12.90 Autres sucres raffinés de canne ou de betterave, à l’état solide
Q_0008;2014;FRANCE;FR;001;287;12186.521;NON;FR;QUANTITE;;NAF;10.81.12.90 Autres sucres raffinés de canne ou de betterave, à l’état solide
Q_0008;2014;FRANCE;FR;005;287;14573.718;NON;FR;QUANTITE;;NAF;10.81.12.90 Autres sucres raffinés de canne ou de betterave, à l’état solide
Q_0008;2015;FRANCE;FR;001;287;12773.553;NON;FR;QUANTITE;;NAF;10.81.12.90 Autres sucres raffinés de canne ou de betterave, à l’état solide
Q_0008;2015;FRANCE;FR;005;287;11608.835;NON;FR;QUANTITE;;NAF;10.81.12.90 Autres sucres raffinés de canne ou de betterave, à l’état solide
Q_0008;2016;FRANCE;FR;001;287;10011;NON;FR;QUANTITE;;NAF;10.81.12.90 Autres sucres raffinés de canne ou de betterave, à l’état solide
Q_0008;2016;FRANCE;FR;005;287;9143;NON;FR;QUANTITE;;NAF;10.81.12.90 Autres sucres raffinés de canne ou de betterave, à l’état solide
Q_0008;2017;FRANCE;FR;001;287;10991;NON;FR;QUANTITE;;NAF;10.81.12.90 Autres sucres raffinés de canne ou de betterave, à l’état solide
Q_0008;2017;FRANCE;FR;005;287;9318;NON;FR;QUANTITE;;NAF;10.81.12.90 Autres sucres raffinés de canne ou de betterave, à l’état solide
Q_0008;2018;FRANCE;FR;001;287;12813;NON;FR;QUANTITE;;NAF;10.81.12.90 Autres sucres raffinés de canne ou de betterave, à l’état solide
Q_0008;2018;FRANCE;FR;005;287;9352;NON;FR;QUANTITE;;NAF;10.81.12.90 Autres sucres raffinés de canne ou de betterave, à l’état solide
Q_0008;2019;FRANCE;FR;001;287;13712;NON;FR;QUANTITE;;NAF;10.81.12.90 Autres sucres raffinés de canne ou de betterave, à l’état solide
Q_0008;2019;FRANCE;FR;005;287;8980;NON;FR;QUANTITE;;NAF;10.81.12.90 Autres sucres raffinés de canne ou de betterave, à l’état solide
Q_0008;2020;FRANCE;FR;001;287;13037;NON;FR;QUANTITE;;NAF;10.81.12.90 Autres sucres raffinés de canne ou de betterave, à l’état solide
Q_0008;2020;FRANCE;FR;005;287;9865;NON;FR;QUANTITE;;NAF;10.81.12.90 Autres sucres raffinés de canne ou de betterave, à l’état solide
Q_0008;2008;FRANCE;FR;001;288;19932.9;OUI;FR;QUANTITE;;NAF;10.81.13.00 Sucres de canne/betterave, additionnés [.]- sucre et sirop d’érable
Q_0008;2008;FRANCE;FR;005;288;75690.876;OUI;FR;QUANTITE;;NAF;10.81.13.00 Sucres de canne/betterave, additionnés [.]- sucre et sirop d’érable
Q_0008;2009;FRANCE;FR;001;288;20101.822;OUI;FR;QUANTITE;;NAF;10.81.13.00 Sucres de canne/betterave, additionnés [.]- sucre et sirop d’érable
Q_0008;2009;FRANCE;FR;005;288;35829.317;OUI;FR;QUANTITE;;NAF;10.81.13.00 Sucres de canne/betterave, additionnés [.]- sucre et sirop d’érable
Q_0008;2010;FRANCE;FR;001;288;21852.58;OUI;FR;QUANTITE;;NAF;10.81.13.00 Sucres de canne/betterave, additionnés [.]- sucre et sirop d’érable
Q_0008;2010;FRANCE;FR;005;288;39258.66;OUI;FR;QUANTITE;;NAF;10.81.13.00 Sucres de canne/betterave, additionnés [.]- sucre et sirop d’érable
Q_0008;2011;FRANCE;FR;001;288;21083.806;OUI;FR;QUANTITE;;NAF;10.81.13.00 Sucres de canne/betterave, additionnés [.]- sucre et sirop d’érable
Q_0008;2011;FRANCE;FR;005;288;40743.774;OUI;FR;QUANTITE;;NAF;10.81.13.00 Sucres de canne/betterave, additionnés [.]- sucre et sirop d’érable
Q_0008;2012;FRANCE;FR;001;288;18717.928;OUI;FR;QUANTITE;;NAF;10.81.13.00 Sucres de canne/betterave, additionnés [.]- sucre et sirop d’érable
Q_0008;2012;FRANCE;FR;005;288;41948.74;OUI;FR;QUANTITE;;NAF;10.81.13.00 Sucres de canne/betterave, additionnés [.]- sucre et sirop d’érable
Q_0008;2013;FRANCE;FR;001;288;18731.198;OUI;FR;QUANTITE;;NAF;10.81.13.00 Sucres de canne/betterave, additionnés [.]- sucre et sirop d’érable
Q_0008;2013;FRANCE;FR;005;288;46170.304;OUI;FR;QUANTITE;;NAF;10.81.13.00 Sucres de canne/betterave, additionnés [.]- sucre et sirop d’érable
Q_0008;2014;FRANCE;FR;001;288;18744.673;OUI;FR;QUANTITE;;NAF;10.81.13.00 Sucres de canne/betterave, additionnés [.]- sucre et sirop d’érable
Q_0008;2014;FRANCE;FR;005;288;44148.885;OUI;FR;QUANTITE;;NAF;10.81.13.00 Sucres de canne/betterave, additionnés [.]- sucre et sirop d’érable
Q_0008;2015;FRANCE;FR;001;288;20947.555;OUI;FR;QUANTITE;;NAF;10.81.13.00 Sucres de canne/betterave, additionnés [.]- sucre et sirop d’érable
Q_0008;2015;FRANCE;FR;005;288;44765.456;OUI;FR;QUANTITE;;NAF;10.81.13.00 Sucres de canne/betterave, additionnés [.]- sucre et sirop d’érable
Q_0008;2016;FRANCE;FR;001;288;22025;OUI;FR;QUANTITE;;NAF;10.81.13.00 Sucres de canne/betterave, additionnés [.]- sucre et sirop d’érable
Q_0008;2016;FRANCE;FR;005;288;46420;OUI;FR;QUANTITE;;NAF;10.81.13.00 Sucres de canne/betterave, additionnés [.]- sucre et sirop d’érable
Q_0008;2017;FRANCE;FR;001;288;21214;OUI;FR;QUANTITE;;NAF;10.81.13.00 Sucres de canne/betterave, additionnés [.]- sucre et sirop d’érable
Q_0008;2017;FRANCE;FR;005;288;43074;OUI;FR;QUANTITE;;NAF;10.81.13.00 Sucres de canne/betterave, additionnés [.]- sucre et sirop d’érable
Q_0008;2018;FRANCE;FR;001;288;21010;OUI;FR;QUANTITE;;NAF;10.81.13.00 Sucres de canne/betterave, additionnés [.]- sucre et sirop d’érable
Q_0008;2018;FRANCE;FR;005;288;52788;OUI;FR;QUANTITE;;NAF;10.81.13.00 Sucres de canne/betterave, additionnés [.]- sucre et sirop d’érable
Q_0008;2019;FRANCE;FR;001;288;21146;OUI;FR;QUANTITE;;NAF;10.81.13.00 Sucres de canne/betterave, additionnés [.]- sucre et sirop d’érable
Q_0008;2019;FRANCE;FR;005;288;54240;OUI;FR;QUANTITE;;NAF;10.81.13.00 Sucres de canne/betterave, additionnés [.]- sucre et sirop d’érable
Q_0008;2020;FRANCE;FR;001;288;21309;OUI;FR;QUANTITE;;NAF;10.81.13.00 Sucres de canne/betterave, additionnés [.]- sucre et sirop d’érable
Q_0008;2020;FRANCE;FR;005;288;60284;OUI;FR;QUANTITE;;NAF;10.81.13.00 Sucres de canne/betterave, additionnés [.]- sucre et sirop d’érable
