NOM;ANNREF;GEOGRAPHIE;GEOGRAPHIE_LIB;N027;N027_LIB;N027_MOD;N053;N053_LIB;N053_MOD;N405;N405_LIB;N405_MOD;VALEUR;QUALITE
POULESPONDEUSES;2011;FR;FR - France entière;Groupe d'indicateurs;Production d'oeufs (en tonnes);010.18.02;Périodicité;Juin;0.06;Conjoncture animale;Volailles;7;63.8;OUI
POULESPONDEUSES;2011;FR;FR - France entière;Groupe d'indicateurs;Production d'oeufs (en millions);010.18.01;Périodicité;Juillet;0.07;Conjoncture animale;Volailles;7;986.1;OUI
POULESPONDEUSES;2011;FR;FR - France entière;Groupe d'indicateurs;Production d'oeufs (en tonnes);010.18.02;Périodicité;Total annuel;0;Conjoncture animale;Volailles;7;746.2;OUI
POULESPONDEUSES;2011;FR;FR - France entière;Groupe d'indicateurs;Production d'oeufs (en millions);010.18.01;Périodicité;Mai;0.05;Conjoncture animale;Volailles;7;1019.9;OUI
POULESPONDEUSES;2011;FR;FR - France entière;Groupe d'indicateurs;Production d'oeufs (en tonnes);010.18.02;Périodicité;Septembre;0.09;Conjoncture animale;Volailles;7;58.6;OUI
POULESPONDEUSES;2011;FR;FR - France entière;Groupe d'indicateurs;Production d'oeufs (en millions);010.18.01;Périodicité;Novembre;0.11;Conjoncture animale;Volailles;7;899.4;OUI
POULESPONDEUSES;2011;FR;FR - France entière;Groupe d'indicateurs;Production d'oeufs (en tonnes);010.18.02;Périodicité;Août;0.08;Conjoncture animale;Volailles;7;61.2;OUI
POULESPONDEUSES;2011;FR;FR - France entière;Groupe d'indicateurs;Production d'oeufs (en millions);010.18.01;Périodicité;Février;0.02;Conjoncture animale;Volailles;7;1039.4;OUI
POULESPONDEUSES;2011;FR;FR - France entière;Groupe d'indicateurs;Production d'oeufs (en millions);010.18.01;Périodicité;Janvier;0.01;Conjoncture animale;Volailles;7;1070.7;OUI
POULESPONDEUSES;2011;FR;FR - France entière;Groupe d'indicateurs;Production d'oeufs (en millions);010.18.01;Périodicité;Décembre;0.12;Conjoncture animale;Volailles;7;882.4;OUI
POULESPONDEUSES;2011;FR;FR - France entière;Groupe d'indicateurs;Production d'oeufs (en millions);010.18.01;Périodicité;Septembre;0.09;Conjoncture animale;Volailles;7;926.3;OUI
POULESPONDEUSES;2011;FR;FR - France entière;Groupe d'indicateurs;Production d'oeufs (en millions);010.18.01;Périodicité;Octobre;0.10;Conjoncture animale;Volailles;7;910.6;OUI
POULESPONDEUSES;2011;FR;FR - France entière;Groupe d'indicateurs;Production d'oeufs (en tonnes);010.18.02;Périodicité;Décembre;0.12;Conjoncture animale;Volailles;7;55.8;OUI
POULESPONDEUSES;2011;FR;FR - France entière;Groupe d'indicateurs;Production d'oeufs (en tonnes);010.18.02;Périodicité;Mars;0.03;Conjoncture animale;Volailles;7;66.2;OUI
POULESPONDEUSES;2011;FR;FR - France entière;Groupe d'indicateurs;Production d'oeufs (en millions);010.18.01;Périodicité;Août;0.08;Conjoncture animale;Volailles;7;966.2;OUI
POULESPONDEUSES;2011;FR;FR - France entière;Groupe d'indicateurs;Production d'oeufs (en tonnes);010.18.02;Périodicité;Juillet;0.07;Conjoncture animale;Volailles;7;62.4;OUI
POULESPONDEUSES;2011;FR;FR - France entière;Groupe d'indicateurs;Production d'oeufs (en millions);010.18.01;Périodicité;Total annuel;0;Conjoncture animale;Volailles;7;11782.1;OUI
POULESPONDEUSES;2011;FR;FR - France entière;Groupe d'indicateurs;Production d'oeufs (en tonnes);010.18.02;Périodicité;Mai;0.05;Conjoncture animale;Volailles;7;64.6;OUI
POULESPONDEUSES;2011;FR;FR - France entière;Groupe d'indicateurs;Production d'oeufs (en millions);010.18.01;Périodicité;Avril;0.04;Conjoncture animale;Volailles;7;1029.2;OUI
POULESPONDEUSES;2011;FR;FR - France entière;Groupe d'indicateurs;Production d'oeufs (en tonnes);010.18.02;Périodicité;Novembre;0.11;Conjoncture animale;Volailles;7;56.9;OUI
POULESPONDEUSES;2011;FR;FR - France entière;Groupe d'indicateurs;Production d'oeufs (en tonnes);010.18.02;Périodicité;Janvier;0.01;Conjoncture animale;Volailles;7;67.9;OUI
POULESPONDEUSES;2011;FR;FR - France entière;Groupe d'indicateurs;Production d'oeufs (en millions);010.18.01;Périodicité;Juin;0.06;Conjoncture animale;Volailles;7;1007.5;OUI
