NOM;ANNREF;FRANCE;FRDOM;REGION;DEP;N027;N027_MOD;N027_LIB;VALEUR;QUALITE
SAANR_PAILLE_2;2014;FR;METRO;NR11;77;Groupe d'indicateurs;020.09;Production de pailles (volume);562600;OUI
SAANR_PAILLE_2;2014;FR;METRO;NR11;78;Groupe d'indicateurs;020.09;Production de pailles (volume);150600;OUI
SAANR_PAILLE_2;2014;FR;METRO;NR11;91;Groupe d'indicateurs;020.09;Production de pailles (volume);105200;OUI
SAANR_PAILLE_2;2014;FR;METRO;NR11;92;Groupe d'indicateurs;020.09;Production de pailles (volume);0;OUI
SAANR_PAILLE_2;2014;FR;METRO;NR11;93;Groupe d'indicateurs;020.09;Production de pailles (volume);500;OUI
SAANR_PAILLE_2;2014;FR;METRO;NR11;94;Groupe d'indicateurs;020.09;Production de pailles (volume);2000;OUI
SAANR_PAILLE_2;2014;FR;METRO;NR11;95;Groupe d'indicateurs;020.09;Production de pailles (volume);84600;OUI
SAANR_PAILLE_2;2014;FR;METRO;NR24;36;Groupe d'indicateurs;020.09;Production de pailles (volume);2312200;OUI
SAANR_PAILLE_2;2014;FR;METRO;NR24;41;Groupe d'indicateurs;020.09;Production de pailles (volume);964800;OUI
SAANR_PAILLE_2;2014;FR;METRO;NR24;45;Groupe d'indicateurs;020.09;Production de pailles (volume);618000;OUI
SAANR_PAILLE_2;2014;FR;METRO;NR24;18;Groupe d'indicateurs;020.09;Production de pailles (volume);2443800;OUI
SAANR_PAILLE_2;2014;FR;METRO;NR24;28;Groupe d'indicateurs;020.09;Production de pailles (volume);1367400;OUI
SAANR_PAILLE_2;2014;FR;METRO;NR24;37;Groupe d'indicateurs;020.09;Production de pailles (volume);1128800;OUI
SAANR_PAILLE_2;2014;FR;METRO;NR27;21;Groupe d'indicateurs;020.09;Production de pailles (volume);3448000;OUI
SAANR_PAILLE_2;2014;FR;METRO;NR27;58;Groupe d'indicateurs;020.09;Production de pailles (volume);1900000;OUI
SAANR_PAILLE_2;2014;FR;METRO;NR27;25;Groupe d'indicateurs;020.09;Production de pailles (volume);694100;OUI
SAANR_PAILLE_2;2014;FR;METRO;NR27;39;Groupe d'indicateurs;020.09;Production de pailles (volume);1103700;OUI
SAANR_PAILLE_2;2014;FR;METRO;NR27;90;Groupe d'indicateurs;020.09;Production de pailles (volume);170800;OUI
