NOM;ANNREF;FRANCE;FRDOM;REGION;DEP;N027;N027_MOD;N027_LIB;VALEUR;QUALITE
SAANR_PAILLE_2;2006;FR;METRO;NR11;78;Groupe d'indicateurs;020.09;Production de pailles (volume);144600;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR11;94;Groupe d'indicateurs;020.09;Production de pailles (volume);5060;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR11;77;Groupe d'indicateurs;020.09;Production de pailles (volume);1154000;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR11;95;Groupe d'indicateurs;020.09;Production de pailles (volume);76550;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR11;91;Groupe d'indicateurs;020.09;Production de pailles (volume);9800;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR11;93;Groupe d'indicateurs;020.09;Production de pailles (volume);875;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR11;92;Groupe d'indicateurs;020.09;Production de pailles (volume);0;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR24;37;Groupe d'indicateurs;020.09;Production de pailles (volume);1680860;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR24;36;Groupe d'indicateurs;020.09;Production de pailles (volume);2963010;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR24;45;Groupe d'indicateurs;020.09;Production de pailles (volume);1117930;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR24;28;Groupe d'indicateurs;020.09;Production de pailles (volume);915230;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR24;41;Groupe d'indicateurs;020.09;Production de pailles (volume);853400;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR24;18;Groupe d'indicateurs;020.09;Production de pailles (volume);2816230;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR27;21;Groupe d'indicateurs;020.09;Production de pailles (volume);3185500;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR27;71;Groupe d'indicateurs;020.09;Production de pailles (volume);1192500;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR27;25;Groupe d'indicateurs;020.09;Production de pailles (volume);505000;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR27;58;Groupe d'indicateurs;020.09;Production de pailles (volume);1452800;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR27;39;Groupe d'indicateurs;020.09;Production de pailles (volume);1331311;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR27;70;Groupe d'indicateurs;020.09;Production de pailles (volume);2300000;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR27;90;Groupe d'indicateurs;020.09;Production de pailles (volume);182200;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR27;89;Groupe d'indicateurs;020.09;Production de pailles (volume);3600200;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR28;27;Groupe d'indicateurs;020.09;Production de pailles (volume);3125000;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR28;76;Groupe d'indicateurs;020.09;Production de pailles (volume);4000000;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR28;61;Groupe d'indicateurs;020.09;Production de pailles (volume);4070000;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR28;14;Groupe d'indicateurs;020.09;Production de pailles (volume);4000000;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR28;50;Groupe d'indicateurs;020.09;Production de pailles (volume);2090000;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR32;60;Groupe d'indicateurs;020.09;Production de pailles (volume);2318587;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR32;02;Groupe d'indicateurs;020.09;Production de pailles (volume);2601088;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR32;59;Groupe d'indicateurs;020.09;Production de pailles (volume);3600500;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR32;80;Groupe d'indicateurs;020.09;Production de pailles (volume);4100898;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR32;62;Groupe d'indicateurs;020.09;Production de pailles (volume);5675000;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR44;10;Groupe d'indicateurs;020.09;Production de pailles (volume);1715000;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR44;52;Groupe d'indicateurs;020.09;Production de pailles (volume);2187400;OUI
