NOM;ANNREF;FRANCE;FRDOM;REGION;DEP;N027;N027_MOD;N027_LIB;VALEUR;QUALITE
SAANR_PAILLE_2;2010;FR;METRO;NR11;95;Groupe d'indicateurs;020.09;Production de pailles (volume);79000;OUI
SAANR_PAILLE_2;2010;FR;METRO;NR11;77;Groupe d'indicateurs;020.09;Production de pailles (volume);539000;OUI
SAANR_PAILLE_2;2010;FR;METRO;NR11;93;Groupe d'indicateurs;020.09;Production de pailles (volume);1000;OUI
SAANR_PAILLE_2;2010;FR;METRO;NR11;92;Groupe d'indicateurs;020.09;Production de pailles (volume);0;OUI
SAANR_PAILLE_2;2010;FR;METRO;NR11;78;Groupe d'indicateurs;020.09;Production de pailles (volume);146000;OUI
SAANR_PAILLE_2;2010;FR;METRO;NR11;94;Groupe d'indicateurs;020.09;Production de pailles (volume);2000;OUI
SAANR_PAILLE_2;2010;FR;METRO;NR11;91;Groupe d'indicateurs;020.09;Production de pailles (volume);102000;OUI
SAANR_PAILLE_2;2010;FR;METRO;NR24;18;Groupe d'indicateurs;020.09;Production de pailles (volume);2031100;OUI
SAANR_PAILLE_2;2010;FR;METRO;NR24;41;Groupe d'indicateurs;020.09;Production de pailles (volume);858300;OUI
SAANR_PAILLE_2;2010;FR;METRO;NR24;28;Groupe d'indicateurs;020.09;Production de pailles (volume);1027600;OUI
SAANR_PAILLE_2;2010;FR;METRO;NR24;45;Groupe d'indicateurs;020.09;Production de pailles (volume);1013600;OUI
SAANR_PAILLE_2;2010;FR;METRO;NR24;37;Groupe d'indicateurs;020.09;Production de pailles (volume);957300;OUI
SAANR_PAILLE_2;2010;FR;METRO;NR24;36;Groupe d'indicateurs;020.09;Production de pailles (volume);2201600;OUI
SAANR_PAILLE_2;2010;FR;METRO;NR27;39;Groupe d'indicateurs;020.09;Production de pailles (volume);857000;OUI
SAANR_PAILLE_2;2010;FR;METRO;NR27;25;Groupe d'indicateurs;020.09;Production de pailles (volume);729000;OUI
SAANR_PAILLE_2;2010;FR;METRO;NR27;90;Groupe d'indicateurs;020.09;Production de pailles (volume);162000;OUI
SAANR_PAILLE_2;2010;FR;METRO;NR27;71;Groupe d'indicateurs;020.09;Production de pailles (volume);1332000;OUI
SAANR_PAILLE_2;2010;FR;METRO;NR27;89;Groupe d'indicateurs;020.09;Production de pailles (volume);4574000;OUI
