NOM;ANNREF;FRANCE;FRDOM;REGION;DEP;N027;N027_MOD;N027_LIB;VALEUR;QUALITE
SAANR_PAILLE_2;2018;FR;DOM;NR01;971;Groupe d'indicateurs;020.09;Production de pailles (volume);0;OUI
SAANR_PAILLE_2;2018;FR;DOM;NR02;972;Groupe d'indicateurs;020.09;Production de pailles (volume);0;OUI
SAANR_PAILLE_2;2018;FR;DOM;NR03;973;Groupe d'indicateurs;020.09;Production de pailles (volume);0;OUI
SAANR_PAILLE_2;2018;FR;DOM;NR04;974;Groupe d'indicateurs;020.09;Production de pailles (volume);0;OUI
SAANR_PAILLE_2;2018;FR;DOM;NR06;976;Groupe d'indicateurs;020.09;Production de pailles (volume);169;OUI
SAANR_PAILLE_2;2018;FR;METRO;NR11;77;Groupe d'indicateurs;020.09;Production de pailles (volume);562300;OUI
SAANR_PAILLE_2;2018;FR;METRO;NR11;78;Groupe d'indicateurs;020.09;Production de pailles (volume);145500;OUI
SAANR_PAILLE_2;2018;FR;METRO;NR11;91;Groupe d'indicateurs;020.09;Production de pailles (volume);102700;OUI
SAANR_PAILLE_2;2018;FR;METRO;NR11;92;Groupe d'indicateurs;020.09;Production de pailles (volume);0;OUI
SAANR_PAILLE_2;2018;FR;METRO;NR11;93;Groupe d'indicateurs;020.09;Production de pailles (volume);600;OUI
SAANR_PAILLE_2;2018;FR;METRO;NR11;94;Groupe d'indicateurs;020.09;Production de pailles (volume);1600;OUI
SAANR_PAILLE_2;2018;FR;METRO;NR11;95;Groupe d'indicateurs;020.09;Production de pailles (volume);80400;OUI
SAANR_PAILLE_2;2018;FR;METRO;NR44;08;Groupe d'indicateurs;020.09;Production de pailles (volume);2502455;OUI
SAANR_PAILLE_2;2018;FR;METRO;NR44;10;Groupe d'indicateurs;020.09;Production de pailles (volume);1580660;OUI
SAANR_PAILLE_2;2018;FR;METRO;NR44;51;Groupe d'indicateurs;020.09;Production de pailles (volume);2185623;OUI
SAANR_PAILLE_2;2018;FR;METRO;NR44;52;Groupe d'indicateurs;020.09;Production de pailles (volume);3038200;OUI
SAANR_PAILLE_2;2018;FR;METRO;NR32;02;Groupe d'indicateurs;020.09;Production de pailles (volume);2706060;OUI
SAANR_PAILLE_2;2018;FR;METRO;NR32;60;Groupe d'indicateurs;020.09;Production de pailles (volume);2241140;OUI
SAANR_PAILLE_2;2018;FR;METRO;NR32;80;Groupe d'indicateurs;020.09;Production de pailles (volume);4118775;OUI
SAANR_PAILLE_2;2018;FR;METRO;NR28;27;Groupe d'indicateurs;020.09;Production de pailles (volume);4750000;OUI
SAANR_PAILLE_2;2018;FR;METRO;NR28;76;Groupe d'indicateurs;020.09;Production de pailles (volume);4430000;OUI
SAANR_PAILLE_2;2018;FR;METRO;NR24;18;Groupe d'indicateurs;020.09;Production de pailles (volume);1987000;OUI
SAANR_PAILLE_2;2018;FR;METRO;NR24;28;Groupe d'indicateurs;020.09;Production de pailles (volume);1002200;OUI
SAANR_PAILLE_2;2018;FR;METRO;NR24;36;Groupe d'indicateurs;020.09;Production de pailles (volume);2105300;OUI
SAANR_PAILLE_2;2018;FR;METRO;NR24;37;Groupe d'indicateurs;020.09;Production de pailles (volume);904500;OUI
SAANR_PAILLE_2;2018;FR;METRO;NR24;41;Groupe d'indicateurs;020.09;Production de pailles (volume);781700;OUI
SAANR_PAILLE_2;2018;FR;METRO;NR24;45;Groupe d'indicateurs;020.09;Production de pailles (volume);993200;OUI
SAANR_PAILLE_2;2018;FR;METRO;NR28;14;Groupe d'indicateurs;020.09;Production de pailles (volume);4300000;OUI
SAANR_PAILLE_2;2018;FR;METRO;NR28;50;Groupe d'indicateurs;020.09;Production de pailles (volume);2200000;OUI
SAANR_PAILLE_2;2018;FR;METRO;NR28;61;Groupe d'indicateurs;020.09;Production de pailles (volume);4500000;OUI
SAANR_PAILLE_2;2018;FR;METRO;NR27;21;Groupe d'indicateurs;020.09;Production de pailles (volume);3909683;OUI
SAANR_PAILLE_2;2018;FR;METRO;NR27;58;Groupe d'indicateurs;020.09;Production de pailles (volume);1806525;OUI
SAANR_PAILLE_2;2018;FR;METRO;NR27;71;Groupe d'indicateurs;020.09;Production de pailles (volume);1320121;OUI
SAANR_PAILLE_2;2018;FR;METRO;NR27;89;Groupe d'indicateurs;020.09;Production de pailles (volume);4737635;OUI
SAANR_PAILLE_2;2018;FR;METRO;NR32;59;Groupe d'indicateurs;020.09;Production de pailles (volume);3435000;OUI
SAANR_PAILLE_2;2018;FR;METRO;NR32;62;Groupe d'indicateurs;020.09;Production de pailles (volume);5269000;OUI
SAANR_PAILLE_2;2018;FR;METRO;NR44;54;Groupe d'indicateurs;020.09;Production de pailles (volume);2338596;OUI
SAANR_PAILLE_2;2018;FR;METRO;NR44;55;Groupe d'indicateurs;020.09;Production de pailles (volume);3114917;OUI
SAANR_PAILLE_2;2018;FR;METRO;NR44;57;Groupe d'indicateurs;020.09;Production de pailles (volume);2444451;OUI
SAANR_PAILLE_2;2018;FR;METRO;NR44;88;Groupe d'indicateurs;020.09;Production de pailles (volume);1011972;OUI
SAANR_PAILLE_2;2018;FR;METRO;NR44;67;Groupe d'indicateurs;020.09;Production de pailles (volume);903297;OUI
SAANR_PAILLE_2;2018;FR;METRO;NR44;68;Groupe d'indicateurs;020.09;Production de pailles (volume);508734;OUI
SAANR_PAILLE_2;2018;FR;METRO;NR27;25;Groupe d'indicateurs;020.09;Production de pailles (volume);539388;OUI
SAANR_PAILLE_2;2018;FR;METRO;NR27;39;Groupe d'indicateurs;020.09;Production de pailles (volume);874856;OUI
SAANR_PAILLE_2;2018;FR;METRO;NR27;70;Groupe d'indicateurs;020.09;Production de pailles (volume);1879265;OUI
SAANR_PAILLE_2;2018;FR;METRO;NR27;90;Groupe d'indicateurs;020.09;Production de pailles (volume);151263;OUI
SAANR_PAILLE_2;2018;FR;METRO;NR52;44;Groupe d'indicateurs;020.09;Production de pailles (volume);2606370;OUI
SAANR_PAILLE_2;2018;FR;METRO;NR52;49;Groupe d'indicateurs;020.09;Production de pailles (volume);3710571;OUI
SAANR_PAILLE_2;2018;FR;METRO;NR52;53;Groupe d'indicateurs;020.09;Production de pailles (volume);3419930;OUI
SAANR_PAILLE_2;2018;FR;METRO;NR52;72;Groupe d'indicateurs;020.09;Production de pailles (volume);3800300;OUI
SAANR_PAILLE_2;2018;FR;METRO;NR52;85;Groupe d'indicateurs;020.09;Production de pailles (volume);2985971;OUI
SAANR_PAILLE_2;2018;FR;METRO;NR53;22;Groupe d'indicateurs;020.09;Production de pailles (volume);5278400;OUI
SAANR_PAILLE_2;2018;FR;METRO;NR53;29;Groupe d'indicateurs;020.09;Production de pailles (volume);4708000;OUI
SAANR_PAILLE_2;2018;FR;METRO;NR53;35;Groupe d'indicateurs;020.09;Production de pailles (volume);5094800;OUI
SAANR_PAILLE_2;2018;FR;METRO;NR53;56;Groupe d'indicateurs;020.09;Production de pailles (volume);4427900;OUI
SAANR_PAILLE_2;2018;FR;METRO;NR75;16;Groupe d'indicateurs;020.09;Production de pailles (volume);2305800;OUI
SAANR_PAILLE_2;2018;FR;METRO;NR75;17;Groupe d'indicateurs;020.09;Production de pailles (volume);3901810;OUI
SAANR_PAILLE_2;2018;FR;METRO;NR75;79;Groupe d'indicateurs;020.09;Production de pailles (volume);4000000;OUI
SAANR_PAILLE_2;2018;FR;METRO;NR75;86;Groupe d'indicateurs;020.09;Production de pailles (volume);4639000;OUI
SAANR_PAILLE_2;2018;FR;METRO;NR75;24;Groupe d'indicateurs;020.09;Production de pailles (volume);987645;OUI
SAANR_PAILLE_2;2018;FR;METRO;NR75;33;Groupe d'indicateurs;020.09;Production de pailles (volume);262200;OUI
SAANR_PAILLE_2;2018;FR;METRO;NR75;40;Groupe d'indicateurs;020.09;Production de pailles (volume);182700;OUI
SAANR_PAILLE_2;2018;FR;METRO;NR75;47;Groupe d'indicateurs;020.09;Production de pailles (volume);1950000;OUI
SAANR_PAILLE_2;2018;FR;METRO;NR75;64;Groupe d'indicateurs;020.09;Production de pailles (volume);292000;OUI
SAANR_PAILLE_2;2018;FR;METRO;NR76;09;Groupe d'indicateurs;020.09;Production de pailles (volume);352000;OUI
SAANR_PAILLE_2;2018;FR;METRO;NR76;12;Groupe d'indicateurs;020.09;Production de pailles (volume);1630090;OUI
SAANR_PAILLE_2;2018;FR;METRO;NR76;31;Groupe d'indicateurs;020.09;Production de pailles (volume);186000;OUI
SAANR_PAILLE_2;2018;FR;METRO;NR76;32;Groupe d'indicateurs;020.09;Production de pailles (volume);1514000;OUI
SAANR_PAILLE_2;2018;FR;METRO;NR76;46;Groupe d'indicateurs;020.09;Production de pailles (volume);434000;OUI
SAANR_PAILLE_2;2018;FR;METRO;NR76;65;Groupe d'indicateurs;020.09;Production de pailles (volume);259000;OUI
SAANR_PAILLE_2;2018;FR;METRO;NR76;81;Groupe d'indicateurs;020.09;Production de pailles (volume);972000;OUI
SAANR_PAILLE_2;2018;FR;METRO;NR76;82;Groupe d'indicateurs;020.09;Production de pailles (volume);551000;OUI
SAANR_PAILLE_2;2018;FR;METRO;NR75;19;Groupe d'indicateurs;020.09;Production de pailles (volume);450206;OUI
SAANR_PAILLE_2;2018;FR;METRO;NR75;23;Groupe d'indicateurs;020.09;Production de pailles (volume);1365155;OUI
SAANR_PAILLE_2;2018;FR;METRO;NR75;87;Groupe d'indicateurs;020.09;Production de pailles (volume);1691771;OUI
SAANR_PAILLE_2;2018;FR;METRO;NR84;01;Groupe d'indicateurs;020.09;Production de pailles (volume);1877061;OUI
SAANR_PAILLE_2;2018;FR;METRO;NR84;07;Groupe d'indicateurs;020.09;Production de pailles (volume);155804;OUI
SAANR_PAILLE_2;2018;FR;METRO;NR84;26;Groupe d'indicateurs;020.09;Production de pailles (volume);1080483;OUI
SAANR_PAILLE_2;2018;FR;METRO;NR84;38;Groupe d'indicateurs;020.09;Production de pailles (volume);1477581;OUI
SAANR_PAILLE_2;2018;FR;METRO;NR84;42;Groupe d'indicateurs;020.09;Production de pailles (volume);645970;OUI
SAANR_PAILLE_2;2018;FR;METRO;NR84;69;Groupe d'indicateurs;020.09;Production de pailles (volume);630952;OUI
SAANR_PAILLE_2;2018;FR;METRO;NR84;73;Groupe d'indicateurs;020.09;Production de pailles (volume);72691;OUI
