NOM;ANNREF;FRANCE;FRDOM;REGION;DEP;N027;N027_MOD;N027_LIB;VALEUR;QUALITE
SAANR_PAILLE_2;2013;FR;METRO;NR11;93;Groupe d'indicateurs;020.09;Production de pailles (volume);700;OUI
SAANR_PAILLE_2;2013;FR;METRO;NR11;94;Groupe d'indicateurs;020.09;Production de pailles (volume);1900;OUI
SAANR_PAILLE_2;2013;FR;METRO;NR11;78;Groupe d'indicateurs;020.09;Production de pailles (volume);144000;OUI
SAANR_PAILLE_2;2013;FR;METRO;NR11;91;Groupe d'indicateurs;020.09;Production de pailles (volume);105000;OUI
SAANR_PAILLE_2;2013;FR;METRO;NR11;77;Groupe d'indicateurs;020.09;Production de pailles (volume);557500;OUI
SAANR_PAILLE_2;2013;FR;METRO;NR11;92;Groupe d'indicateurs;020.09;Production de pailles (volume);0;OUI
SAANR_PAILLE_2;2013;FR;METRO;NR11;95;Groupe d'indicateurs;020.09;Production de pailles (volume);81100;OUI
SAANR_PAILLE_2;2013;FR;METRO;NR24;45;Groupe d'indicateurs;020.09;Production de pailles (volume);1006000;OUI
SAANR_PAILLE_2;2013;FR;METRO;NR24;41;Groupe d'indicateurs;020.09;Production de pailles (volume);764500;OUI
SAANR_PAILLE_2;2013;FR;METRO;NR24;18;Groupe d'indicateurs;020.09;Production de pailles (volume);2111300;OUI
SAANR_PAILLE_2;2013;FR;METRO;NR24;36;Groupe d'indicateurs;020.09;Production de pailles (volume);2119300;OUI
SAANR_PAILLE_2;2013;FR;METRO;NR24;28;Groupe d'indicateurs;020.09;Production de pailles (volume);991800;OUI
SAANR_PAILLE_2;2013;FR;METRO;NR24;37;Groupe d'indicateurs;020.09;Production de pailles (volume);850000;OUI
SAANR_PAILLE_2;2013;FR;METRO;NR27;89;Groupe d'indicateurs;020.09;Production de pailles (volume);4559000;OUI
SAANR_PAILLE_2;2013;FR;METRO;NR27;90;Groupe d'indicateurs;020.09;Production de pailles (volume);133700;OUI
SAANR_PAILLE_2;2013;FR;METRO;NR27;58;Groupe d'indicateurs;020.09;Production de pailles (volume);1868000;OUI
SAANR_PAILLE_2;2013;FR;METRO;NR27;25;Groupe d'indicateurs;020.09;Production de pailles (volume);620100;OUI
SAANR_PAILLE_2;2013;FR;METRO;NR27;21;Groupe d'indicateurs;020.09;Production de pailles (volume);3784000;OUI
SAANR_PAILLE_2;2013;FR;METRO;NR27;70;Groupe d'indicateurs;020.09;Production de pailles (volume);2193900;OUI
SAANR_PAILLE_2;2013;FR;METRO;NR27;39;Groupe d'indicateurs;020.09;Production de pailles (volume);1042700;OUI
SAANR_PAILLE_2;2013;FR;METRO;NR27;71;Groupe d'indicateurs;020.09;Production de pailles (volume);1178000;OUI
SAANR_PAILLE_2;2013;FR;METRO;NR28;14;Groupe d'indicateurs;020.09;Production de pailles (volume);4800000;OUI
SAANR_PAILLE_2;2013;FR;METRO;NR28;27;Groupe d'indicateurs;020.09;Production de pailles (volume);4100000;OUI
SAANR_PAILLE_2;2013;FR;METRO;NR28;50;Groupe d'indicateurs;020.09;Production de pailles (volume);2085000;OUI
SAANR_PAILLE_2;2013;FR;METRO;NR28;61;Groupe d'indicateurs;020.09;Production de pailles (volume);4535000;OUI
SAANR_PAILLE_2;2013;FR;METRO;NR28;76;Groupe d'indicateurs;020.09;Production de pailles (volume);4200000;OUI
SAANR_PAILLE_2;2013;FR;METRO;NR32;80;Groupe d'indicateurs;020.09;Production de pailles (volume);4231315;OUI
SAANR_PAILLE_2;2013;FR;METRO;NR32;60;Groupe d'indicateurs;020.09;Production de pailles (volume);2361103;OUI
SAANR_PAILLE_2;2013;FR;METRO;NR32;02;Groupe d'indicateurs;020.09;Production de pailles (volume);2658142;OUI
SAANR_PAILLE_2;2013;FR;METRO;NR32;59;Groupe d'indicateurs;020.09;Production de pailles (volume);5869589;OUI
SAANR_PAILLE_2;2013;FR;METRO;NR32;62;Groupe d'indicateurs;020.09;Production de pailles (volume);9004481;OUI
SAANR_PAILLE_2;2013;FR;METRO;NR44;55;Groupe d'indicateurs;020.09;Production de pailles (volume);3800000;OUI
SAANR_PAILLE_2;2013;FR;METRO;NR44;52;Groupe d'indicateurs;020.09;Production de pailles (volume);3412100;OUI
SAANR_PAILLE_2;2013;FR;METRO;NR44;10;Groupe d'indicateurs;020.09;Production de pailles (volume);1480220;OUI
SAANR_PAILLE_2;2013;FR;METRO;NR44;54;Groupe d'indicateurs;020.09;Production de pailles (volume);3200000;OUI
SAANR_PAILLE_2;2013;FR;METRO;NR44;57;Groupe d'indicateurs;020.09;Production de pailles (volume);3800000;OUI
SAANR_PAILLE_2;2013;FR;METRO;NR44;08;Groupe d'indicateurs;020.09;Production de pailles (volume);2495470;OUI
SAANR_PAILLE_2;2013;FR;METRO;NR44;67;Groupe d'indicateurs;020.09;Production de pailles (volume);1012463;OUI
SAANR_PAILLE_2;2013;FR;METRO;NR44;88;Groupe d'indicateurs;020.09;Production de pailles (volume);1000000;OUI
SAANR_PAILLE_2;2013;FR;METRO;NR44;51;Groupe d'indicateurs;020.09;Production de pailles (volume);2266500;OUI
