NOM;ANNREF;FRANCE;FRDOM;REGION;DEP;N027;N027_MOD;N027_LIB;VALEUR;QUALITE
SAANR_PAILLE_2;2009;FR;METRO;NR76;82;Groupe d'indicateurs;020.09;Production de pailles (volume);483427;OUI
SAANR_PAILLE_2;2009;FR;METRO;NR84;01;Groupe d'indicateurs;020.09;Production de pailles (volume);1654800;OUI
SAANR_PAILLE_2;2009;FR;METRO;NR84;38;Groupe d'indicateurs;020.09;Production de pailles (volume);966800;OUI
SAANR_PAILLE_2;2009;FR;METRO;NR84;42;Groupe d'indicateurs;020.09;Production de pailles (volume);637000;OUI
SAANR_PAILLE_2;2009;FR;METRO;NR84;69;Groupe d'indicateurs;020.09;Production de pailles (volume);256400;OUI
SAANR_PAILLE_2;2009;FR;METRO;NR84;74;Groupe d'indicateurs;020.09;Production de pailles (volume);440500;OUI
SAANR_PAILLE_2;2009;FR;METRO;NR84;03;Groupe d'indicateurs;020.09;Production de pailles (volume);3016742;OUI
SAANR_PAILLE_2;2009;FR;METRO;NR84;43;Groupe d'indicateurs;020.09;Production de pailles (volume);1037390;OUI
SAANR_PAILLE_2;2009;FR;METRO;NR84;63;Groupe d'indicateurs;020.09;Production de pailles (volume);2181993;OUI
SAANR_PAILLE_2;2009;FR;METRO;NR84;26;Groupe d'indicateurs;020.09;Production de pailles (volume);977100;OUI
SAANR_PAILLE_2;2009;FR;METRO;NR84;07;Groupe d'indicateurs;020.09;Production de pailles (volume);158300;OUI
SAANR_PAILLE_2;2009;FR;METRO;NR84;15;Groupe d'indicateurs;020.09;Production de pailles (volume);429741;OUI
SAANR_PAILLE_2;2009;FR;METRO;NR84;73;Groupe d'indicateurs;020.09;Production de pailles (volume);97100;OUI
SAANR_PAILLE_2;2009;FR;METRO;NR93;05;Groupe d'indicateurs;020.09;Production de pailles (volume);261745;OUI
SAANR_PAILLE_2;2009;FR;METRO;NR93;83;Groupe d'indicateurs;020.09;Production de pailles (volume);14627;OUI
SAANR_PAILLE_2;2009;FR;METRO;NR93;84;Groupe d'indicateurs;020.09;Production de pailles (volume);21500;OUI
SAANR_PAILLE_2;2009;FR;METRO;NR93;13;Groupe d'indicateurs;020.09;Production de pailles (volume);80000;OUI
SAANR_PAILLE_2;2009;FR;METRO;NR93;06;Groupe d'indicateurs;020.09;Production de pailles (volume);820;OUI
SAANR_PAILLE_2;2009;FR;METRO;NR93;04;Groupe d'indicateurs;020.09;Production de pailles (volume);238000;OUI
SAANR_PAILLE_2;2009;FR;METRO;NR94;2A;Groupe d'indicateurs;020.09;Production de pailles (volume);0;OUI
SAANR_PAILLE_2;2009;FR;METRO;NR94;2B;Groupe d'indicateurs;020.09;Production de pailles (volume);21365;OUI
SAANR_PAILLE_2;2009;FR;METRO;NR11;...;Groupe d'indicateurs;020.09;Production de pailles (volume);913500;OUI
SAANR_PAILLE_2;2009;FR;METRO;NR24;...;Groupe d'indicateurs;020.09;Production de pailles (volume);8335700;OUI
SAANR_PAILLE_2;2009;FR;METRO;NR27;...;Groupe d'indicateurs;020.09;Production de pailles (volume);16912000;OUI
SAANR_PAILLE_2;2009;FR;METRO;NR28;...;Groupe d'indicateurs;020.09;Production de pailles (volume);19981632;OUI
SAANR_PAILLE_2;2009;FR;METRO;NR32;...;Groupe d'indicateurs;020.09;Production de pailles (volume);18659205;OUI
SAANR_PAILLE_2;2009;FR;METRO;NR44;...;Groupe d'indicateurs;020.09;Production de pailles (volume);20333280;OUI
SAANR_PAILLE_2;2009;FR;METRO;NR52;...;Groupe d'indicateurs;020.09;Production de pailles (volume);20395223;OUI
SAANR_PAILLE_2;2009;FR;METRO;NR53;...;Groupe d'indicateurs;020.09;Production de pailles (volume);24200000;OUI
SAANR_PAILLE_2;2009;FR;METRO;NR75;...;Groupe d'indicateurs;020.09;Production de pailles (volume);21734900;OUI
SAANR_PAILLE_2;2009;FR;METRO;NR76;...;Groupe d'indicateurs;020.09;Production de pailles (volume);8736091;OUI
SAANR_PAILLE_2;2009;FR;METRO;NR84;...;Groupe d'indicateurs;020.09;Production de pailles (volume);11853866;OUI
SAANR_PAILLE_2;2009;FR;METRO;NR93;...;Groupe d'indicateurs;020.09;Production de pailles (volume);616692;OUI
SAANR_PAILLE_2;2009;FR;METRO;NR94;...;Groupe d'indicateurs;020.09;Production de pailles (volume);21365;OUI
SAANR_PAILLE_2;2009;FR;METRO;...;...;Groupe d'indicateurs;020.09;Production de pailles (volume);172693454;OUI
SAANR_PAILLE_2;2009;FR;...;...;...;Groupe d'indicateurs;020.09;Production de pailles (volume);172693454;OUI
