NOM;ANNREF;FRANCE;FRDOM;REGION;DEP;N027;N027_MOD;N027_LIB;VALEUR;QUALITE
SAANR_PAILLE_2;2020;FR;DOM;NR01;971;Groupe d'indicateurs;020.09;Production de pailles (volume);0;OUI
SAANR_PAILLE_2;2020;FR;DOM;NR02;972;Groupe d'indicateurs;020.09;Production de pailles (volume);0;OUI
SAANR_PAILLE_2;2020;FR;DOM;NR03;973;Groupe d'indicateurs;020.09;Production de pailles (volume);0;OUI
SAANR_PAILLE_2;2020;FR;DOM;NR04;974;Groupe d'indicateurs;020.09;Production de pailles (volume);0;OUI
SAANR_PAILLE_2;2020;FR;DOM;NR06;976;Groupe d'indicateurs;020.09;Production de pailles (volume);169;OUI
SAANR_PAILLE_2;2020;FR;METRO;NR11;77;Groupe d'indicateurs;020.09;Production de pailles (volume);541300;OUI
SAANR_PAILLE_2;2020;FR;METRO;NR11;78;Groupe d'indicateurs;020.09;Production de pailles (volume);143300;OUI
SAANR_PAILLE_2;2020;FR;METRO;NR11;91;Groupe d'indicateurs;020.09;Production de pailles (volume);98500;OUI
SAANR_PAILLE_2;2020;FR;METRO;NR11;92;Groupe d'indicateurs;020.09;Production de pailles (volume);0;OUI
SAANR_PAILLE_2;2020;FR;METRO;NR11;93;Groupe d'indicateurs;020.09;Production de pailles (volume);500;OUI
SAANR_PAILLE_2;2020;FR;METRO;NR11;94;Groupe d'indicateurs;020.09;Production de pailles (volume);1400;OUI
SAANR_PAILLE_2;2020;FR;METRO;NR11;95;Groupe d'indicateurs;020.09;Production de pailles (volume);79100;OUI
SAANR_PAILLE_2;2020;FR;METRO;NR44;08;Groupe d'indicateurs;020.09;Production de pailles (volume);2422590;OUI
SAANR_PAILLE_2;2020;FR;METRO;NR44;10;Groupe d'indicateurs;020.09;Production de pailles (volume);1539937;OUI
SAANR_PAILLE_2;2020;FR;METRO;NR44;51;Groupe d'indicateurs;020.09;Production de pailles (volume);2227149;OUI
SAANR_PAILLE_2;2020;FR;METRO;NR44;52;Groupe d'indicateurs;020.09;Production de pailles (volume);2643872;OUI
SAANR_PAILLE_2;2020;FR;METRO;NR32;02;Groupe d'indicateurs;020.09;Production de pailles (volume);2655890;OUI
SAANR_PAILLE_2;2020;FR;METRO;NR32;60;Groupe d'indicateurs;020.09;Production de pailles (volume);2197080;OUI
SAANR_PAILLE_2;2020;FR;METRO;NR32;80;Groupe d'indicateurs;020.09;Production de pailles (volume);4068600;OUI
SAANR_PAILLE_2;2020;FR;METRO;NR28;27;Groupe d'indicateurs;020.09;Production de pailles (volume);4700000;OUI
SAANR_PAILLE_2;2020;FR;METRO;NR28;76;Groupe d'indicateurs;020.09;Production de pailles (volume);4300000;OUI
SAANR_PAILLE_2;2020;FR;METRO;NR24;18;Groupe d'indicateurs;020.09;Production de pailles (volume);2082600;OUI
SAANR_PAILLE_2;2020;FR;METRO;NR24;28;Groupe d'indicateurs;020.09;Production de pailles (volume);988800;OUI
SAANR_PAILLE_2;2020;FR;METRO;NR24;36;Groupe d'indicateurs;020.09;Production de pailles (volume);1994900;OUI
SAANR_PAILLE_2;2020;FR;METRO;NR24;37;Groupe d'indicateurs;020.09;Production de pailles (volume);838600;OUI
SAANR_PAILLE_2;2020;FR;METRO;NR24;41;Groupe d'indicateurs;020.09;Production de pailles (volume);777500;OUI
SAANR_PAILLE_2;2020;FR;METRO;NR24;45;Groupe d'indicateurs;020.09;Production de pailles (volume);986700;OUI
SAANR_PAILLE_2;2020;FR;METRO;NR28;14;Groupe d'indicateurs;020.09;Production de pailles (volume);4100000;OUI
SAANR_PAILLE_2;2020;FR;METRO;NR28;50;Groupe d'indicateurs;020.09;Production de pailles (volume);2100000;OUI
SAANR_PAILLE_2;2020;FR;METRO;NR28;61;Groupe d'indicateurs;020.09;Production de pailles (volume);4200000;OUI
SAANR_PAILLE_2;2020;FR;METRO;NR27;21;Groupe d'indicateurs;020.09;Production de pailles (volume);4498000;OUI
SAANR_PAILLE_2;2020;FR;METRO;NR27;58;Groupe d'indicateurs;020.09;Production de pailles (volume);1929000;OUI
SAANR_PAILLE_2;2020;FR;METRO;NR27;71;Groupe d'indicateurs;020.09;Production de pailles (volume);1753000;OUI
SAANR_PAILLE_2;2020;FR;METRO;NR27;89;Groupe d'indicateurs;020.09;Production de pailles (volume);4631000;OUI
SAANR_PAILLE_2;2020;FR;METRO;NR32;59;Groupe d'indicateurs;020.09;Production de pailles (volume);3266500;OUI
SAANR_PAILLE_2;2020;FR;METRO;NR32;62;Groupe d'indicateurs;020.09;Production de pailles (volume);5093600;OUI
SAANR_PAILLE_2;2020;FR;METRO;NR44;54;Groupe d'indicateurs;020.09;Production de pailles (volume);2278933;OUI
SAANR_PAILLE_2;2020;FR;METRO;NR44;55;Groupe d'indicateurs;020.09;Production de pailles (volume);2939034;OUI
SAANR_PAILLE_2;2020;FR;METRO;NR44;57;Groupe d'indicateurs;020.09;Production de pailles (volume);2432603;OUI
SAANR_PAILLE_2;2020;FR;METRO;NR44;88;Groupe d'indicateurs;020.09;Production de pailles (volume);1151686;OUI
SAANR_PAILLE_2;2020;FR;METRO;NR44;67;Groupe d'indicateurs;020.09;Production de pailles (volume);1002430;OUI
SAANR_PAILLE_2;2020;FR;METRO;NR44;68;Groupe d'indicateurs;020.09;Production de pailles (volume);561555;OUI
SAANR_PAILLE_2;2020;FR;METRO;NR27;25;Groupe d'indicateurs;020.09;Production de pailles (volume);423000;OUI
SAANR_PAILLE_2;2020;FR;METRO;NR27;39;Groupe d'indicateurs;020.09;Production de pailles (volume);790000;OUI
SAANR_PAILLE_2;2020;FR;METRO;NR27;70;Groupe d'indicateurs;020.09;Production de pailles (volume);1747000;OUI
SAANR_PAILLE_2;2020;FR;METRO;NR27;90;Groupe d'indicateurs;020.09;Production de pailles (volume);137000;OUI
SAANR_PAILLE_2;2020;FR;METRO;NR52;44;Groupe d'indicateurs;020.09;Production de pailles (volume);1858510;OUI
SAANR_PAILLE_2;2020;FR;METRO;NR52;49;Groupe d'indicateurs;020.09;Production de pailles (volume);3120100;OUI
SAANR_PAILLE_2;2020;FR;METRO;NR52;53;Groupe d'indicateurs;020.09;Production de pailles (volume);2779408;OUI
SAANR_PAILLE_2;2020;FR;METRO;NR52;72;Groupe d'indicateurs;020.09;Production de pailles (volume);2703077;OUI
SAANR_PAILLE_2;2020;FR;METRO;NR52;85;Groupe d'indicateurs;020.09;Production de pailles (volume);2045207;OUI
SAANR_PAILLE_2;2020;FR;METRO;NR53;22;Groupe d'indicateurs;020.09;Production de pailles (volume);4728300;OUI
SAANR_PAILLE_2;2020;FR;METRO;NR53;29;Groupe d'indicateurs;020.09;Production de pailles (volume);4141700;OUI
SAANR_PAILLE_2;2020;FR;METRO;NR53;35;Groupe d'indicateurs;020.09;Production de pailles (volume);3923600;OUI
