NOM;ANNREF;FRANCE;FRDOM;REGION;DEP;N027;N027_MOD;N027_LIB;VALEUR;QUALITE
SAANR_PAILLE_2;2008;FR;METRO;NR11;78;Groupe d'indicateurs;020.09;Production de pailles (volume);156000;OUI
SAANR_PAILLE_2;2008;FR;METRO;NR11;92;Groupe d'indicateurs;020.09;Production de pailles (volume);0;OUI
SAANR_PAILLE_2;2008;FR;METRO;NR11;91;Groupe d'indicateurs;020.09;Production de pailles (volume);111000;OUI
SAANR_PAILLE_2;2008;FR;METRO;NR11;93;Groupe d'indicateurs;020.09;Production de pailles (volume);700;OUI
SAANR_PAILLE_2;2008;FR;METRO;NR11;94;Groupe d'indicateurs;020.09;Production de pailles (volume);1800;OUI
SAANR_PAILLE_2;2008;FR;METRO;NR11;95;Groupe d'indicateurs;020.09;Production de pailles (volume);87500;OUI
SAANR_PAILLE_2;2008;FR;METRO;NR11;77;Groupe d'indicateurs;020.09;Production de pailles (volume);575000;OUI
SAANR_PAILLE_2;2008;FR;METRO;NR24;36;Groupe d'indicateurs;020.09;Production de pailles (volume);2281550;OUI
SAANR_PAILLE_2;2008;FR;METRO;NR24;45;Groupe d'indicateurs;020.09;Production de pailles (volume);1065270;OUI
SAANR_PAILLE_2;2008;FR;METRO;NR24;41;Groupe d'indicateurs;020.09;Production de pailles (volume);898580;OUI
SAANR_PAILLE_2;2008;FR;METRO;NR24;28;Groupe d'indicateurs;020.09;Production de pailles (volume);1070500;OUI
SAANR_PAILLE_2;2008;FR;METRO;NR24;18;Groupe d'indicateurs;020.09;Production de pailles (volume);2092270;OUI
SAANR_PAILLE_2;2008;FR;METRO;NR24;37;Groupe d'indicateurs;020.09;Production de pailles (volume);999510;OUI
SAANR_PAILLE_2;2008;FR;METRO;NR27;90;Groupe d'indicateurs;020.09;Production de pailles (volume);147000;OUI
SAANR_PAILLE_2;2008;FR;METRO;NR27;71;Groupe d'indicateurs;020.09;Production de pailles (volume);1292000;OUI
SAANR_PAILLE_2;2008;FR;METRO;NR27;70;Groupe d'indicateurs;020.09;Production de pailles (volume);1990000;OUI
SAANR_PAILLE_2;2008;FR;METRO;NR27;89;Groupe d'indicateurs;020.09;Production de pailles (volume);4958000;OUI
SAANR_PAILLE_2;2008;FR;METRO;NR27;39;Groupe d'indicateurs;020.09;Production de pailles (volume);985500;OUI
SAANR_PAILLE_2;2008;FR;METRO;NR27;58;Groupe d'indicateurs;020.09;Production de pailles (volume);1783000;OUI
SAANR_PAILLE_2;2008;FR;METRO;NR27;21;Groupe d'indicateurs;020.09;Production de pailles (volume);3997000;OUI
SAANR_PAILLE_2;2008;FR;METRO;NR27;25;Groupe d'indicateurs;020.09;Production de pailles (volume);640000;OUI
SAANR_PAILLE_2;2008;FR;METRO;NR28;61;Groupe d'indicateurs;020.09;Production de pailles (volume);4657000;OUI
SAANR_PAILLE_2;2008;FR;METRO;NR28;50;Groupe d'indicateurs;020.09;Production de pailles (volume);2143000;OUI
SAANR_PAILLE_2;2008;FR;METRO;NR28;27;Groupe d'indicateurs;020.09;Production de pailles (volume);4691000;OUI
SAANR_PAILLE_2;2008;FR;METRO;NR28;14;Groupe d'indicateurs;020.09;Production de pailles (volume);4544000;OUI
SAANR_PAILLE_2;2008;FR;METRO;NR28;76;Groupe d'indicateurs;020.09;Production de pailles (volume);4202000;OUI
SAANR_PAILLE_2;2008;FR;METRO;NR32;60;Groupe d'indicateurs;020.09;Production de pailles (volume);2463341;OUI
SAANR_PAILLE_2;2008;FR;METRO;NR32;59;Groupe d'indicateurs;020.09;Production de pailles (volume);3390000;OUI
SAANR_PAILLE_2;2008;FR;METRO;NR32;02;Groupe d'indicateurs;020.09;Production de pailles (volume);2803720;OUI
SAANR_PAILLE_2;2008;FR;METRO;NR32;62;Groupe d'indicateurs;020.09;Production de pailles (volume);5310000;OUI
SAANR_PAILLE_2;2008;FR;METRO;NR32;80;Groupe d'indicateurs;020.09;Production de pailles (volume);4422872;OUI
SAANR_PAILLE_2;2008;FR;METRO;NR44;51;Groupe d'indicateurs;020.09;Production de pailles (volume);2201500;OUI
SAANR_PAILLE_2;2008;FR;METRO;NR44;55;Groupe d'indicateurs;020.09;Production de pailles (volume);2680000;OUI
SAANR_PAILLE_2;2008;FR;METRO;NR44;10;Groupe d'indicateurs;020.09;Production de pailles (volume);1622840;OUI
SAANR_PAILLE_2;2008;FR;METRO;NR44;68;Groupe d'indicateurs;020.09;Production de pailles (volume);348400;OUI
SAANR_PAILLE_2;2008;FR;METRO;NR44;54;Groupe d'indicateurs;020.09;Production de pailles (volume);2530000;OUI
SAANR_PAILLE_2;2008;FR;METRO;NR44;88;Groupe d'indicateurs;020.09;Production de pailles (volume);1545000;OUI
SAANR_PAILLE_2;2008;FR;METRO;NR44;08;Groupe d'indicateurs;020.09;Production de pailles (volume);2410280;OUI
SAANR_PAILLE_2;2008;FR;METRO;NR44;52;Groupe d'indicateurs;020.09;Production de pailles (volume);3056320;OUI
SAANR_PAILLE_2;2008;FR;METRO;NR44;67;Groupe d'indicateurs;020.09;Production de pailles (volume);778500;OUI
SAANR_PAILLE_2;2008;FR;METRO;NR44;57;Groupe d'indicateurs;020.09;Production de pailles (volume);2400000;OUI
SAANR_PAILLE_2;2008;FR;METRO;NR52;49;Groupe d'indicateurs;020.09;Production de pailles (volume);3950000;OUI
SAANR_PAILLE_2;2008;FR;METRO;NR52;85;Groupe d'indicateurs;020.09;Production de pailles (volume);3708000;OUI
SAANR_PAILLE_2;2008;FR;METRO;NR52;53;Groupe d'indicateurs;020.09;Production de pailles (volume);4191000;OUI
SAANR_PAILLE_2;2008;FR;METRO;NR52;44;Groupe d'indicateurs;020.09;Production de pailles (volume);2860000;OUI
SAANR_PAILLE_2;2008;FR;METRO;NR52;72;Groupe d'indicateurs;020.09;Production de pailles (volume);4457000;OUI
SAANR_PAILLE_2;2008;FR;METRO;NR53;35;Groupe d'indicateurs;020.09;Production de pailles (volume);6936600;OUI
SAANR_PAILLE_2;2008;FR;METRO;NR53;29;Groupe d'indicateurs;020.09;Production de pailles (volume);4538500;OUI
SAANR_PAILLE_2;2008;FR;METRO;NR53;56;Groupe d'indicateurs;020.09;Production de pailles (volume);4401300;OUI
SAANR_PAILLE_2;2008;FR;METRO;NR53;22;Groupe d'indicateurs;020.09;Production de pailles (volume);7000000;OUI
SAANR_PAILLE_2;2008;FR;METRO;NR75;17;Groupe d'indicateurs;020.09;Production de pailles (volume);3500000;OUI
SAANR_PAILLE_2;2008;FR;METRO;NR75;16;Groupe d'indicateurs;020.09;Production de pailles (volume);2753500;OUI
SAANR_PAILLE_2;2008;FR;METRO;NR75;64;Groupe d'indicateurs;020.09;Production de pailles (volume);162000;OUI
SAANR_PAILLE_2;2008;FR;METRO;NR75;40;Groupe d'indicateurs;020.09;Production de pailles (volume);126000;OUI
SAANR_PAILLE_2;2008;FR;METRO;NR75;33;Groupe d'indicateurs;020.09;Production de pailles (volume);180000;OUI
SAANR_PAILLE_2;2008;FR;METRO;NR75;87;Groupe d'indicateurs;020.09;Production de pailles (volume);1160000;OUI
SAANR_PAILLE_2;2008;FR;METRO;NR75;47;Groupe d'indicateurs;020.09;Production de pailles (volume);1350000;OUI
SAANR_PAILLE_2;2008;FR;METRO;NR75;19;Groupe d'indicateurs;020.09;Production de pailles (volume);398700;OUI
SAANR_PAILLE_2;2008;FR;METRO;NR75;23;Groupe d'indicateurs;020.09;Production de pailles (volume);1287000;OUI
SAANR_PAILLE_2;2008;FR;METRO;NR75;86;Groupe d'indicateurs;020.09;Production de pailles (volume);5287000;OUI
SAANR_PAILLE_2;2008;FR;METRO;NR75;24;Groupe d'indicateurs;020.09;Production de pailles (volume);900000;OUI
SAANR_PAILLE_2;2008;FR;METRO;NR75;79;Groupe d'indicateurs;020.09;Production de pailles (volume);2565000;OUI
SAANR_PAILLE_2;2008;FR;METRO;NR76;48;Groupe d'indicateurs;020.09;Production de pailles (volume);242000;OUI
SAANR_PAILLE_2;2008;FR;METRO;NR76;65;Groupe d'indicateurs;020.09;Production de pailles (volume);370325;OUI
SAANR_PAILLE_2;2008;FR;METRO;NR76;09;Groupe d'indicateurs;020.09;Production de pailles (volume);398014;OUI
SAANR_PAILLE_2;2008;FR;METRO;NR76;34;Groupe d'indicateurs;020.09;Production de pailles (volume);360000;OUI
SAANR_PAILLE_2;2008;FR;METRO;NR76;31;Groupe d'indicateurs;020.09;Production de pailles (volume);234870;OUI
SAANR_PAILLE_2;2008;FR;METRO;NR76;81;Groupe d'indicateurs;020.09;Production de pailles (volume);1460428;OUI
SAANR_PAILLE_2;2008;FR;METRO;NR76;12;Groupe d'indicateurs;020.09;Production de pailles (volume);3040227;OUI
SAANR_PAILLE_2;2008;FR;METRO;NR76;11;Groupe d'indicateurs;020.09;Production de pailles (volume);948000;OUI
SAANR_PAILLE_2;2008;FR;METRO;NR76;82;Groupe d'indicateurs;020.09;Production de pailles (volume);634994;OUI
SAANR_PAILLE_2;2008;FR;METRO;NR76;66;Groupe d'indicateurs;020.09;Production de pailles (volume);33000;OUI
SAANR_PAILLE_2;2008;FR;METRO;NR76;32;Groupe d'indicateurs;020.09;Production de pailles (volume);1728392;OUI
SAANR_PAILLE_2;2008;FR;METRO;NR76;46;Groupe d'indicateurs;020.09;Production de pailles (volume);717588;OUI
SAANR_PAILLE_2;2008;FR;METRO;NR76;30;Groupe d'indicateurs;020.09;Production de pailles (volume);47000;OUI
SAANR_PAILLE_2;2008;FR;METRO;NR84;03;Groupe d'indicateurs;020.09;Production de pailles (volume);2638698;OUI
SAANR_PAILLE_2;2008;FR;METRO;NR84;42;Groupe d'indicateurs;020.09;Production de pailles (volume);755000;OUI
SAANR_PAILLE_2;2008;FR;METRO;NR84;69;Groupe d'indicateurs;020.09;Production de pailles (volume);300600;OUI
SAANR_PAILLE_2;2008;FR;METRO;NR84;15;Groupe d'indicateurs;020.09;Production de pailles (volume);388283;OUI
SAANR_PAILLE_2;2008;FR;METRO;NR84;73;Groupe d'indicateurs;020.09;Production de pailles (volume);116100;OUI
SAANR_PAILLE_2;2008;FR;METRO;NR84;38;Groupe d'indicateurs;020.09;Production de pailles (volume);1075000;OUI
SAANR_PAILLE_2;2008;FR;METRO;NR84;63;Groupe d'indicateurs;020.09;Production de pailles (volume);1926330;OUI
SAANR_PAILLE_2;2008;FR;METRO;NR84;07;Groupe d'indicateurs;020.09;Production de pailles (volume);190000;OUI
SAANR_PAILLE_2;2008;FR;METRO;NR84;01;Groupe d'indicateurs;020.09;Production de pailles (volume);1650000;OUI
SAANR_PAILLE_2;2008;FR;METRO;NR84;74;Groupe d'indicateurs;020.09;Production de pailles (volume);350000;OUI
SAANR_PAILLE_2;2008;FR;METRO;NR84;26;Groupe d'indicateurs;020.09;Production de pailles (volume);1080000;OUI
SAANR_PAILLE_2;2008;FR;METRO;NR84;43;Groupe d'indicateurs;020.09;Production de pailles (volume);1083600;OUI
SAANR_PAILLE_2;2008;FR;METRO;NR93;06;Groupe d'indicateurs;020.09;Production de pailles (volume);800;OUI
SAANR_PAILLE_2;2008;FR;METRO;NR93;04;Groupe d'indicateurs;020.09;Production de pailles (volume);240770;OUI
SAANR_PAILLE_2;2008;FR;METRO;NR93;84;Groupe d'indicateurs;020.09;Production de pailles (volume);21500;OUI
SAANR_PAILLE_2;2008;FR;METRO;NR93;13;Groupe d'indicateurs;020.09;Production de pailles (volume);77800;OUI
SAANR_PAILLE_2;2008;FR;METRO;NR93;83;Groupe d'indicateurs;020.09;Production de pailles (volume);14000;OUI
SAANR_PAILLE_2;2008;FR;METRO;NR93;05;Groupe d'indicateurs;020.09;Production de pailles (volume);257579;OUI
SAANR_PAILLE_2;2008;FR;METRO;NR94;2A;Groupe d'indicateurs;020.09;Production de pailles (volume);0;OUI
SAANR_PAILLE_2;2008;FR;METRO;NR94;2B;Groupe d'indicateurs;020.09;Production de pailles (volume);26755;OUI
SAANR_PAILLE_2;2008;FR;METRO;NR11;...;Groupe d'indicateurs;020.09;Production de pailles (volume);932000;OUI
SAANR_PAILLE_2;2008;FR;METRO;NR24;...;Groupe d'indicateurs;020.09;Production de pailles (volume);8407680;OUI
SAANR_PAILLE_2;2008;FR;METRO;NR27;...;Groupe d'indicateurs;020.09;Production de pailles (volume);15792500;OUI
SAANR_PAILLE_2;2008;FR;METRO;NR28;...;Groupe d'indicateurs;020.09;Production de pailles (volume);20237000;OUI
SAANR_PAILLE_2;2008;FR;METRO;NR32;...;Groupe d'indicateurs;020.09;Production de pailles (volume);18389933;OUI
SAANR_PAILLE_2;2008;FR;METRO;NR44;...;Groupe d'indicateurs;020.09;Production de pailles (volume);19572840;OUI
