NOM;ANNREF;FRANCE;FRDOM;REGION;DEP;N027;N027_MOD;N027_LIB;VALEUR;QUALITE
SAANR_PAILLE_2;2000;FR;METRO;NR11;77;Groupe d'indicateurs;020.09;Production de pailles (volume);240000;OUI
SAANR_PAILLE_2;2000;FR;METRO;NR11;91;Groupe d'indicateurs;020.09;Production de pailles (volume);102000;OUI
SAANR_PAILLE_2;2000;FR;METRO;NR11;94;Groupe d'indicateurs;020.09;Production de pailles (volume);3950;OUI
SAANR_PAILLE_2;2000;FR;METRO;NR11;78;Groupe d'indicateurs;020.09;Production de pailles (volume);149000;OUI
SAANR_PAILLE_2;2000;FR;METRO;NR11;95;Groupe d'indicateurs;020.09;Production de pailles (volume);81500;OUI
SAANR_PAILLE_2;2000;FR;METRO;NR11;92;Groupe d'indicateurs;020.09;Production de pailles (volume);0;OUI
SAANR_PAILLE_2;2000;FR;METRO;NR11;93;Groupe d'indicateurs;020.09;Production de pailles (volume);0;OUI
SAANR_PAILLE_2;2000;FR;METRO;NR24;41;Groupe d'indicateurs;020.09;Production de pailles (volume);1965000;OUI
SAANR_PAILLE_2;2000;FR;METRO;NR24;37;Groupe d'indicateurs;020.09;Production de pailles (volume);1816000;OUI
SAANR_PAILLE_2;2000;FR;METRO;NR24;28;Groupe d'indicateurs;020.09;Production de pailles (volume);187000;OUI
SAANR_PAILLE_2;2000;FR;METRO;NR24;36;Groupe d'indicateurs;020.09;Production de pailles (volume);4740000;OUI
SAANR_PAILLE_2;2000;FR;METRO;NR24;45;Groupe d'indicateurs;020.09;Production de pailles (volume);1170000;OUI
SAANR_PAILLE_2;2000;FR;METRO;NR24;18;Groupe d'indicateurs;020.09;Production de pailles (volume);3557200;OUI
SAANR_PAILLE_2;2000;FR;METRO;NR27;89;Groupe d'indicateurs;020.09;Production de pailles (volume);2562500;OUI
SAANR_PAILLE_2;2000;FR;METRO;NR27;25;Groupe d'indicateurs;020.09;Production de pailles (volume);628800;OUI
SAANR_PAILLE_2;2000;FR;METRO;NR27;39;Groupe d'indicateurs;020.09;Production de pailles (volume);1310129;OUI
SAANR_PAILLE_2;2000;FR;METRO;NR27;90;Groupe d'indicateurs;020.09;Production de pailles (volume);141000;OUI
SAANR_PAILLE_2;2000;FR;METRO;NR27;70;Groupe d'indicateurs;020.09;Production de pailles (volume);2387935;OUI
SAANR_PAILLE_2;2000;FR;METRO;NR27;71;Groupe d'indicateurs;020.09;Production de pailles (volume);1972180;OUI
SAANR_PAILLE_2;2000;FR;METRO;NR27;21;Groupe d'indicateurs;020.09;Production de pailles (volume);4785000;OUI
SAANR_PAILLE_2;2000;FR;METRO;NR27;58;Groupe d'indicateurs;020.09;Production de pailles (volume);971000;OUI
SAANR_PAILLE_2;2000;FR;METRO;NR28;61;Groupe d'indicateurs;020.09;Production de pailles (volume);3859000;OUI
SAANR_PAILLE_2;2000;FR;METRO;NR28;50;Groupe d'indicateurs;020.09;Production de pailles (volume);1926500;OUI
SAANR_PAILLE_2;2000;FR;METRO;NR28;76;Groupe d'indicateurs;020.09;Production de pailles (volume);5679000;OUI
SAANR_PAILLE_2;2000;FR;METRO;NR28;14;Groupe d'indicateurs;020.09;Production de pailles (volume);3759200;OUI
SAANR_PAILLE_2;2000;FR;METRO;NR28;27;Groupe d'indicateurs;020.09;Production de pailles (volume);3955000;OUI
SAANR_PAILLE_2;2000;FR;METRO;NR32;59;Groupe d'indicateurs;020.09;Production de pailles (volume);3602000;OUI
SAANR_PAILLE_2;2000;FR;METRO;NR32;60;Groupe d'indicateurs;020.09;Production de pailles (volume);2061600;OUI
SAANR_PAILLE_2;2000;FR;METRO;NR32;80;Groupe d'indicateurs;020.09;Production de pailles (volume);4593000;OUI
SAANR_PAILLE_2;2000;FR;METRO;NR32;62;Groupe d'indicateurs;020.09;Production de pailles (volume);5554240;OUI
SAANR_PAILLE_2;2000;FR;METRO;NR32;02;Groupe d'indicateurs;020.09;Production de pailles (volume);2053400;OUI
