NOM;ANNREF;FRANCE;FRDOM;REGION;DEP;N027;N027_MOD;N027_LIB;VALEUR;QUALITE
SAANR_PAILLE_2;2007;FR;METRO;NR11;95;Groupe d'indicateurs;020.09;Production de pailles (volume);83500;OUI
SAANR_PAILLE_2;2007;FR;METRO;NR11;93;Groupe d'indicateurs;020.09;Production de pailles (volume);700;OUI
SAANR_PAILLE_2;2007;FR;METRO;NR11;91;Groupe d'indicateurs;020.09;Production de pailles (volume);108000;OUI
SAANR_PAILLE_2;2007;FR;METRO;NR11;78;Groupe d'indicateurs;020.09;Production de pailles (volume);146800;OUI
SAANR_PAILLE_2;2007;FR;METRO;NR11;77;Groupe d'indicateurs;020.09;Production de pailles (volume);559300;OUI
SAANR_PAILLE_2;2007;FR;METRO;NR11;92;Groupe d'indicateurs;020.09;Production de pailles (volume);0;OUI
SAANR_PAILLE_2;2007;FR;METRO;NR11;94;Groupe d'indicateurs;020.09;Production de pailles (volume);1700;OUI
SAANR_PAILLE_2;2007;FR;METRO;NR24;36;Groupe d'indicateurs;020.09;Production de pailles (volume);2225000;OUI
SAANR_PAILLE_2;2007;FR;METRO;NR24;37;Groupe d'indicateurs;020.09;Production de pailles (volume);975000;OUI
SAANR_PAILLE_2;2007;FR;METRO;NR24;41;Groupe d'indicateurs;020.09;Production de pailles (volume);870000;OUI
SAANR_PAILLE_2;2007;FR;METRO;NR24;28;Groupe d'indicateurs;020.09;Production de pailles (volume);1020000;OUI
SAANR_PAILLE_2;2007;FR;METRO;NR24;45;Groupe d'indicateurs;020.09;Production de pailles (volume);1035000;OUI
SAANR_PAILLE_2;2007;FR;METRO;NR24;18;Groupe d'indicateurs;020.09;Production de pailles (volume);2000000;OUI
SAANR_PAILLE_2;2007;FR;METRO;NR27;58;Groupe d'indicateurs;020.09;Production de pailles (volume);1534000;OUI
SAANR_PAILLE_2;2007;FR;METRO;NR27;39;Groupe d'indicateurs;020.09;Production de pailles (volume);910000;OUI
SAANR_PAILLE_2;2007;FR;METRO;NR27;90;Groupe d'indicateurs;020.09;Production de pailles (volume);135000;OUI
SAANR_PAILLE_2;2007;FR;METRO;NR27;71;Groupe d'indicateurs;020.09;Production de pailles (volume);1112000;OUI
SAANR_PAILLE_2;2007;FR;METRO;NR27;25;Groupe d'indicateurs;020.09;Production de pailles (volume);550000;OUI
SAANR_PAILLE_2;2007;FR;METRO;NR27;21;Groupe d'indicateurs;020.09;Production de pailles (volume);4383000;OUI
SAANR_PAILLE_2;2007;FR;METRO;NR27;70;Groupe d'indicateurs;020.09;Production de pailles (volume);1800000;OUI
SAANR_PAILLE_2;2007;FR;METRO;NR27;89;Groupe d'indicateurs;020.09;Production de pailles (volume);4135000;OUI
SAANR_PAILLE_2;2007;FR;METRO;NR28;27;Groupe d'indicateurs;020.09;Production de pailles (volume);3884000;OUI
SAANR_PAILLE_2;2007;FR;METRO;NR28;61;Groupe d'indicateurs;020.09;Production de pailles (volume);4006400;OUI
