NOM;ANNREF;FRANCE;FRDOM;REGION;DEP;N027;N027_MOD;N027_LIB;VALEUR;QUALITE
SAANR_PAILLE_2;2005;FR;METRO;NR11;77;Groupe d'indicateurs;020.09;Production de pailles (volume);1160000;OUI
SAANR_PAILLE_2;2005;FR;METRO;NR11;78;Groupe d'indicateurs;020.09;Production de pailles (volume);142698;OUI
SAANR_PAILLE_2;2005;FR;METRO;NR11;91;Groupe d'indicateurs;020.09;Production de pailles (volume);9800;OUI
SAANR_PAILLE_2;2005;FR;METRO;NR11;92;Groupe d'indicateurs;020.09;Production de pailles (volume);0;OUI
SAANR_PAILLE_2;2005;FR;METRO;NR11;93;Groupe d'indicateurs;020.09;Production de pailles (volume);700;OUI
SAANR_PAILLE_2;2005;FR;METRO;NR11;94;Groupe d'indicateurs;020.09;Production de pailles (volume);4870;OUI
SAANR_PAILLE_2;2005;FR;METRO;NR11;95;Groupe d'indicateurs;020.09;Production de pailles (volume);76300;OUI
SAANR_PAILLE_2;2005;FR;METRO;NR24;18;Groupe d'indicateurs;020.09;Production de pailles (volume);3535000;OUI
SAANR_PAILLE_2;2005;FR;METRO;NR24;28;Groupe d'indicateurs;020.09;Production de pailles (volume);892500;OUI
SAANR_PAILLE_2;2005;FR;METRO;NR24;36;Groupe d'indicateurs;020.09;Production de pailles (volume);4181000;OUI
SAANR_PAILLE_2;2005;FR;METRO;NR24;37;Groupe d'indicateurs;020.09;Production de pailles (volume);1814350;OUI
SAANR_PAILLE_2;2005;FR;METRO;NR24;45;Groupe d'indicateurs;020.09;Production de pailles (volume);1124500;OUI
SAANR_PAILLE_2;2005;FR;METRO;NR24;41;Groupe d'indicateurs;020.09;Production de pailles (volume);1868000;OUI
SAANR_PAILLE_2;2005;FR;METRO;NR27;58;Groupe d'indicateurs;020.09;Production de pailles (volume);1389000;OUI
SAANR_PAILLE_2;2005;FR;METRO;NR27;71;Groupe d'indicateurs;020.09;Production de pailles (volume);1849896;OUI
SAANR_PAILLE_2;2005;FR;METRO;NR27;89;Groupe d'indicateurs;020.09;Production de pailles (volume);2663700;OUI
SAANR_PAILLE_2;2005;FR;METRO;NR27;39;Groupe d'indicateurs;020.09;Production de pailles (volume);1223289;OUI
SAANR_PAILLE_2;2005;FR;METRO;NR27;70;Groupe d'indicateurs;020.09;Production de pailles (volume);2233960;OUI
SAANR_PAILLE_2;2005;FR;METRO;NR27;90;Groupe d'indicateurs;020.09;Production de pailles (volume);175000;OUI
