NOM;ANNREF;FRANCE;FRDOM;REGION;DEP;N027;N027_MOD;N027_LIB;VALEUR;QUALITE
SAANR_PAILLE_2;2016;FR;DOM;NR01;971;Groupe d'indicateurs;020.09;Production de pailles (volume);0;OUI
SAANR_PAILLE_2;2016;FR;DOM;NR02;972;Groupe d'indicateurs;020.09;Production de pailles (volume);0;OUI
SAANR_PAILLE_2;2016;FR;DOM;NR03;973;Groupe d'indicateurs;020.09;Production de pailles (volume);0;OUI
SAANR_PAILLE_2;2016;FR;DOM;NR04;974;Groupe d'indicateurs;020.09;Production de pailles (volume);0;OUI
SAANR_PAILLE_2;2016;FR;DOM;NR06;976;Groupe d'indicateurs;020.09;Production de pailles (volume);169;OUI
SAANR_PAILLE_2;2016;FR;METRO;NR11;77;Groupe d'indicateurs;020.09;Production de pailles (volume);579400;OUI
SAANR_PAILLE_2;2016;FR;METRO;NR11;78;Groupe d'indicateurs;020.09;Production de pailles (volume);151400;OUI
SAANR_PAILLE_2;2016;FR;METRO;NR11;91;Groupe d'indicateurs;020.09;Production de pailles (volume);105700;OUI
SAANR_PAILLE_2;2016;FR;METRO;NR11;92;Groupe d'indicateurs;020.09;Production de pailles (volume);0;OUI
SAANR_PAILLE_2;2016;FR;METRO;NR11;93;Groupe d'indicateurs;020.09;Production de pailles (volume);600;OUI
SAANR_PAILLE_2;2016;FR;METRO;NR11;94;Groupe d'indicateurs;020.09;Production de pailles (volume);1700;OUI
SAANR_PAILLE_2;2016;FR;METRO;NR11;95;Groupe d'indicateurs;020.09;Production de pailles (volume);85300;OUI
SAANR_PAILLE_2;2016;FR;METRO;NR24;18;Groupe d'indicateurs;020.09;Production de pailles (volume);2171400;OUI
SAANR_PAILLE_2;2016;FR;METRO;NR24;28;Groupe d'indicateurs;020.09;Production de pailles (volume);1018200;OUI
SAANR_PAILLE_2;2016;FR;METRO;NR24;36;Groupe d'indicateurs;020.09;Production de pailles (volume);2278400;OUI
SAANR_PAILLE_2;2016;FR;METRO;NR24;37;Groupe d'indicateurs;020.09;Production de pailles (volume);987100;OUI
SAANR_PAILLE_2;2016;FR;METRO;NR24;41;Groupe d'indicateurs;020.09;Production de pailles (volume);827400;OUI
SAANR_PAILLE_2;2016;FR;METRO;NR24;45;Groupe d'indicateurs;020.09;Production de pailles (volume);1038500;OUI
SAANR_PAILLE_2;2016;FR;METRO;NR27;21;Groupe d'indicateurs;020.09;Production de pailles (volume);3106000;OUI
SAANR_PAILLE_2;2016;FR;METRO;NR27;58;Groupe d'indicateurs;020.09;Production de pailles (volume);113300;OUI
SAANR_PAILLE_2;2016;FR;METRO;NR27;71;Groupe d'indicateurs;020.09;Production de pailles (volume);1133000;OUI
SAANR_PAILLE_2;2016;FR;METRO;NR27;89;Groupe d'indicateurs;020.09;Production de pailles (volume);3099000;OUI
SAANR_PAILLE_2;2016;FR;METRO;NR27;25;Groupe d'indicateurs;020.09;Production de pailles (volume);451000;OUI
SAANR_PAILLE_2;2016;FR;METRO;NR27;39;Groupe d'indicateurs;020.09;Production de pailles (volume);643000;OUI
SAANR_PAILLE_2;2016;FR;METRO;NR27;70;Groupe d'indicateurs;020.09;Production de pailles (volume);1406000;OUI
SAANR_PAILLE_2;2016;FR;METRO;NR27;90;Groupe d'indicateurs;020.09;Production de pailles (volume);120000;OUI
SAANR_PAILLE_2;2016;FR;METRO;NR28;27;Groupe d'indicateurs;020.09;Production de pailles (volume);4200000;OUI
