NOM;ANNREF;FRANCE;FRDOM;REGION;DEP;N027;N027_MOD;N027_LIB;VALEUR;QUALITE
SAANR_PAILLE_2;2001;FR;METRO;NR11;77;Groupe d'indicateurs;020.09;Production de pailles (volume);240000;OUI
SAANR_PAILLE_2;2001;FR;METRO;NR11;95;Groupe d'indicateurs;020.09;Production de pailles (volume);81500;OUI
SAANR_PAILLE_2;2001;FR;METRO;NR11;94;Groupe d'indicateurs;020.09;Production de pailles (volume);4150;OUI
SAANR_PAILLE_2;2001;FR;METRO;NR11;91;Groupe d'indicateurs;020.09;Production de pailles (volume);91500;OUI
SAANR_PAILLE_2;2001;FR;METRO;NR11;93;Groupe d'indicateurs;020.09;Production de pailles (volume);0;OUI
SAANR_PAILLE_2;2001;FR;METRO;NR11;78;Groupe d'indicateurs;020.09;Production de pailles (volume);141000;OUI
SAANR_PAILLE_2;2001;FR;METRO;NR11;92;Groupe d'indicateurs;020.09;Production de pailles (volume);20;OUI
SAANR_PAILLE_2;2001;FR;METRO;NR24;18;Groupe d'indicateurs;020.09;Production de pailles (volume);3332000;OUI
SAANR_PAILLE_2;2001;FR;METRO;NR24;45;Groupe d'indicateurs;020.09;Production de pailles (volume);1185000;OUI
SAANR_PAILLE_2;2001;FR;METRO;NR24;36;Groupe d'indicateurs;020.09;Production de pailles (volume);4439500;OUI
SAANR_PAILLE_2;2001;FR;METRO;NR24;41;Groupe d'indicateurs;020.09;Production de pailles (volume);1865000;OUI
SAANR_PAILLE_2;2001;FR;METRO;NR24;28;Groupe d'indicateurs;020.09;Production de pailles (volume);186000;OUI
SAANR_PAILLE_2;2001;FR;METRO;NR24;37;Groupe d'indicateurs;020.09;Production de pailles (volume);1583500;OUI
SAANR_PAILLE_2;2001;FR;METRO;NR27;71;Groupe d'indicateurs;020.09;Production de pailles (volume);1528701;OUI
SAANR_PAILLE_2;2001;FR;METRO;NR27;39;Groupe d'indicateurs;020.09;Production de pailles (volume);1074460;OUI
SAANR_PAILLE_2;2001;FR;METRO;NR27;70;Groupe d'indicateurs;020.09;Production de pailles (volume);1981200;OUI
SAANR_PAILLE_2;2001;FR;METRO;NR27;90;Groupe d'indicateurs;020.09;Production de pailles (volume);134500;OUI
SAANR_PAILLE_2;2001;FR;METRO;NR27;58;Groupe d'indicateurs;020.09;Production de pailles (volume);830000;OUI
SAANR_PAILLE_2;2001;FR;METRO;NR27;21;Groupe d'indicateurs;020.09;Production de pailles (volume);4041500;OUI
SAANR_PAILLE_2;2001;FR;METRO;NR27;89;Groupe d'indicateurs;020.09;Production de pailles (volume);2564100;OUI
SAANR_PAILLE_2;2001;FR;METRO;NR27;25;Groupe d'indicateurs;020.09;Production de pailles (volume);558300;OUI
SAANR_PAILLE_2;2001;FR;METRO;NR28;76;Groupe d'indicateurs;020.09;Production de pailles (volume);4578000;OUI
SAANR_PAILLE_2;2001;FR;METRO;NR28;27;Groupe d'indicateurs;020.09;Production de pailles (volume);3555000;OUI
SAANR_PAILLE_2;2001;FR;METRO;NR28;50;Groupe d'indicateurs;020.09;Production de pailles (volume);1845300;OUI
SAANR_PAILLE_2;2001;FR;METRO;NR28;14;Groupe d'indicateurs;020.09;Production de pailles (volume);3407800;OUI
SAANR_PAILLE_2;2001;FR;METRO;NR28;61;Groupe d'indicateurs;020.09;Production de pailles (volume);3568000;OUI
SAANR_PAILLE_2;2001;FR;METRO;NR32;02;Groupe d'indicateurs;020.09;Production de pailles (volume);1971740;OUI
SAANR_PAILLE_2;2001;FR;METRO;NR32;80;Groupe d'indicateurs;020.09;Production de pailles (volume);4593000;OUI
SAANR_PAILLE_2;2001;FR;METRO;NR32;60;Groupe d'indicateurs;020.09;Production de pailles (volume);2061600;OUI
SAANR_PAILLE_2;2001;FR;METRO;NR32;62;Groupe d'indicateurs;020.09;Production de pailles (volume);9568500;OUI
SAANR_PAILLE_2;2001;FR;METRO;NR32;59;Groupe d'indicateurs;020.09;Production de pailles (volume);3404000;OUI
SAANR_PAILLE_2;2001;FR;METRO;NR44;08;Groupe d'indicateurs;020.09;Production de pailles (volume);2059140;OUI
SAANR_PAILLE_2;2001;FR;METRO;NR44;57;Groupe d'indicateurs;020.09;Production de pailles (volume);2113200;OUI
SAANR_PAILLE_2;2001;FR;METRO;NR44;55;Groupe d'indicateurs;020.09;Production de pailles (volume);1246500;OUI
SAANR_PAILLE_2;2001;FR;METRO;NR44;88;Groupe d'indicateurs;020.09;Production de pailles (volume);855000;OUI
SAANR_PAILLE_2;2001;FR;METRO;NR44;51;Groupe d'indicateurs;020.09;Production de pailles (volume);1750000;OUI
SAANR_PAILLE_2;2001;FR;METRO;NR44;10;Groupe d'indicateurs;020.09;Production de pailles (volume);1700000;OUI
SAANR_PAILLE_2;2001;FR;METRO;NR44;54;Groupe d'indicateurs;020.09;Production de pailles (volume);1454000;OUI
SAANR_PAILLE_2;2001;FR;METRO;NR44;68;Groupe d'indicateurs;020.09;Production de pailles (volume);503300;OUI
SAANR_PAILLE_2;2001;FR;METRO;NR44;52;Groupe d'indicateurs;020.09;Production de pailles (volume);2018000;OUI
SAANR_PAILLE_2;2001;FR;METRO;NR44;67;Groupe d'indicateurs;020.09;Production de pailles (volume);776750;OUI
SAANR_PAILLE_2;2001;FR;METRO;NR52;53;Groupe d'indicateurs;020.09;Production de pailles (volume);3300924;OUI
SAANR_PAILLE_2;2001;FR;METRO;NR52;72;Groupe d'indicateurs;020.09;Production de pailles (volume);2656800;OUI
SAANR_PAILLE_2;2001;FR;METRO;NR52;44;Groupe d'indicateurs;020.09;Production de pailles (volume);1792000;OUI
SAANR_PAILLE_2;2001;FR;METRO;NR52;85;Groupe d'indicateurs;020.09;Production de pailles (volume);3758000;OUI
SAANR_PAILLE_2;2001;FR;METRO;NR52;49;Groupe d'indicateurs;020.09;Production de pailles (volume);2296000;OUI
SAANR_PAILLE_2;2001;FR;METRO;NR53;22;Groupe d'indicateurs;020.09;Production de pailles (volume);4515000;OUI
SAANR_PAILLE_2;2001;FR;METRO;NR53;56;Groupe d'indicateurs;020.09;Production de pailles (volume);3763000;OUI
SAANR_PAILLE_2;2001;FR;METRO;NR53;29;Groupe d'indicateurs;020.09;Production de pailles (volume);3877500;OUI
SAANR_PAILLE_2;2001;FR;METRO;NR53;35;Groupe d'indicateurs;020.09;Production de pailles (volume);4232600;OUI
SAANR_PAILLE_2;2001;FR;METRO;NR75;24;Groupe d'indicateurs;020.09;Production de pailles (volume);412400;OUI
SAANR_PAILLE_2;2001;FR;METRO;NR75;17;Groupe d'indicateurs;020.09;Production de pailles (volume);3500000;OUI
SAANR_PAILLE_2;2001;FR;METRO;NR75;47;Groupe d'indicateurs;020.09;Production de pailles (volume);1058710;OUI
