"ANNEE","C_REGION","L_REGION","C_DEPT","N_DEPT","C_TYP_REG_DECHET","L_TYP_REG_DECHET","C_TYP_REG_SERVICE","L_TYP_REG_SERVICE","TONNAGE_DMA"
2009,11,"Ile-de-France","78","Yvelines","07D","Déchets dangereux (y.c. DEEE)","02F","Stockage pour inertes",1.93903
2009,11,"Ile-de-France","78","Yvelines","07D","Déchets dangereux (y.c. DEEE)","02Z","Non précisé",681.22518
2009,11,"Ile-de-France","78","Yvelines","07E","Matériaux recyclables","02A","Valorisation matière",102497.2736
2009,11,"Ile-de-France","78","Yvelines","07E","Matériaux recyclables","02B","Incinération avec récupération d'énergie",1526.14973
2009,11,"Ile-de-France","78","Yvelines","07E","Matériaux recyclables","02E","Valorisation organique",275.12
2009,11,"Ile-de-France","78","Yvelines","07E","Matériaux recyclables","02Z","Non précisé",2686.77242
2009,11,"Ile-de-France","78","Yvelines","07F","Déchets verts et biodéchets","02E","Valorisation organique",70587.0761
2009,11,"Ile-de-France","78","Yvelines","07Z","Autres","02B","Incinération avec récupération d'énergie",4204
2009,11,"Ile-de-France","78","Yvelines","07Z","Autres","02D","Stockage",1396.47994
2009,11,"Ile-de-France","78","Yvelines","07Z","Autres","02Z","Non précisé",2459.47458
2009,11,"Ile-de-France","91","Essonne","07A","Ordures ménagères résiduelles","02B","Incinération avec récupération d'énergie",314168.2356
2009,11,"Ile-de-France","91","Essonne","07A","Ordures ménagères résiduelles","02D","Stockage",2514.72
2009,11,"Ile-de-France","91","Essonne","07A","Ordures ménagères résiduelles","02E","Valorisation organique",25275.9508
2009,11,"Ile-de-France","91","Essonne","07B","Déblais et gravats","02D","Stockage",31877.58538
2009,11,"Ile-de-France","91","Essonne","07B","Déblais et gravats","02F","Stockage pour inertes",8712.41815
2009,11,"Ile-de-France","91","Essonne","07C","Encombrants","02A","Valorisation matière",18407.77438
2009,11,"Ile-de-France","91","Essonne","07C","Encombrants","02B","Incinération avec récupération d'énergie",1546.04413
2009,11,"Ile-de-France","91","Essonne","07C","Encombrants","02D","Stockage",47667.94984
2009,11,"Ile-de-France","91","Essonne","07D","Déchets dangereux (y.c. DEEE)","02A","Valorisation matière",3396.25646
2009,11,"Ile-de-France","91","Essonne","07D","Déchets dangereux (y.c. DEEE)","02B","Incinération avec récupération d'énergie",0.08279
2009,11,"Ile-de-France","91","Essonne","07D","Déchets dangereux (y.c. DEEE)","02C","Incinération sans récupération d'énergie",79.06677
2009,11,"Ile-de-France","91","Essonne","07D","Déchets dangereux (y.c. DEEE)","02Z","Non précisé",188.8528
2009,11,"Ile-de-France","91","Essonne","07E","Matériaux recyclables","02A","Valorisation matière",84882.59863
2009,11,"Ile-de-France","91","Essonne","07E","Matériaux recyclables","02B","Incinération avec récupération d'énergie",1323.33515
2009,11,"Ile-de-France","91","Essonne","07E","Matériaux recyclables","02C","Incinération sans récupération d'énergie",0.00044
2009,11,"Ile-de-France","91","Essonne","07F","Déchets verts et biodéchets","02E","Valorisation organique",89874.51397
2009,11,"Ile-de-France","91","Essonne","07Z","Autres","02A","Valorisation matière",1041.84189
2009,11,"Ile-de-France","92","Hauts-de-seine","07A","Ordures ménagères résiduelles","02B","Incinération avec récupération d'énergie",488118.4368
2009,11,"Ile-de-France","92","Hauts-de-seine","07B","Déblais et gravats","02D","Stockage",5824.47775
2009,11,"Ile-de-France","92","Hauts-de-seine","07B","Déblais et gravats","02F","Stockage pour inertes",4077.20415
2009,11,"Ile-de-France","92","Hauts-de-seine","07B","Déblais et gravats","02Z","Non précisé",1579.15
2009,11,"Ile-de-France","92","Hauts-de-seine","07C","Encombrants","02A","Valorisation matière",45587.58096
2009,11,"Ile-de-France","92","Hauts-de-seine","07C","Encombrants","02B","Incinération avec récupération d'énergie",448.2902
2009,11,"Ile-de-France","92","Hauts-de-seine","07C","Encombrants","02D","Stockage",2434.58582
2009,11,"Ile-de-France","92","Hauts-de-seine","07C","Encombrants","02Z","Non précisé",670.578
2009,11,"Ile-de-France","92","Hauts-de-seine","07D","Déchets dangereux (y.c. DEEE)","02A","Valorisation matière",1055.69912
2009,11,"Ile-de-France","92","Hauts-de-seine","07D","Déchets dangereux (y.c. DEEE)","02B","Incinération avec récupération d'énergie",9.7277
2009,11,"Ile-de-France","92","Hauts-de-seine","07D","Déchets dangereux (y.c. DEEE)","02Z","Non précisé",255.52084
2009,11,"Ile-de-France","92","Hauts-de-seine","07E","Matériaux recyclables","02A","Valorisation matière",83719.17267
2009,11,"Ile-de-France","92","Hauts-de-seine","07E","Matériaux recyclables","02B","Incinération avec récupération d'énergie",733.85024
2009,11,"Ile-de-France","92","Hauts-de-seine","07E","Matériaux recyclables","02Z","Non précisé",632.75
2009,11,"Ile-de-France","92","Hauts-de-seine","07F","Déchets verts et biodéchets","02E","Valorisation organique",8472.06434
2009,11,"Ile-de-France","92","Hauts-de-seine","07Z","Autres","02Z","Non précisé",551.11531
2009,11,"Ile-de-France","93","Seine-Saint-Denis","07A","Ordures ménagères résiduelles","02B","Incinération avec récupération d'énergie",204980.1
2009,11,"Ile-de-France","93","Seine-Saint-Denis","07A","Ordures ménagères résiduelles","02D","Stockage",282770.57
2009,11,"Ile-de-France","93","Seine-Saint-Denis","07A","Ordures ménagères résiduelles","02Z","Non précisé",3410.62861
2009,11,"Ile-de-France","93","Seine-Saint-Denis","07B","Déblais et gravats","02D","Stockage",2594.55
2009,11,"Ile-de-France","93","Seine-Saint-Denis","07B","Déblais et gravats","02F","Stockage pour inertes",8910.54147
2009,11,"Ile-de-France","93","Seine-Saint-Denis","07B","Déblais et gravats","02Z","Non précisé",17424.1
2009,11,"Ile-de-France","93","Seine-Saint-Denis","07C","Encombrants","02A","Valorisation matière",32530.4
2009,11,"Ile-de-France","93","Seine-Saint-Denis","07C","Encombrants","02B","Incinération avec récupération d'énergie",174.28127
2009,11,"Ile-de-France","93","Seine-Saint-Denis","07C","Encombrants","02D","Stockage",20464.33534
2009,11,"Ile-de-France","93","Seine-Saint-Denis","07C","Encombrants","02Z","Non précisé",12394.5
2009,11,"Ile-de-France","93","Seine-Saint-Denis","07D","Déchets dangereux (y.c. DEEE)","02A","Valorisation matière",267.40841
2009,11,"Ile-de-France","93","Seine-Saint-Denis","07D","Déchets dangereux (y.c. DEEE)","02B","Incinération avec récupération d'énergie",36.286
2009,11,"Ile-de-France","93","Seine-Saint-Denis","07D","Déchets dangereux (y.c. DEEE)","02D","Stockage",61
2009,11,"Ile-de-France","93","Seine-Saint-Denis","07D","Déchets dangereux (y.c. DEEE)","02Z","Non précisé",1249.74856
2009,11,"Ile-de-France","93","Seine-Saint-Denis","07E","Matériaux recyclables","02A","Valorisation matière",58264.36619
2009,11,"Ile-de-France","93","Seine-Saint-Denis","07E","Matériaux recyclables","02D","Stockage",415.823
2009,11,"Ile-de-France","93","Seine-Saint-Denis","07E","Matériaux recyclables","02E","Valorisation organique",211
2009,11,"Ile-de-France","93","Seine-Saint-Denis","07E","Matériaux recyclables","02Z","Non précisé",1393.45617
2009,11,"Ile-de-France","93","Seine-Saint-Denis","07F","Déchets verts et biodéchets","02A","Valorisation matière",318.34
2009,11,"Ile-de-France","93","Seine-Saint-Denis","07F","Déchets verts et biodéchets","02D","Stockage",5637.49
2009,11,"Ile-de-France","93","Seine-Saint-Denis","07F","Déchets verts et biodéchets","02E","Valorisation organique",11159.49523
2009,11,"Ile-de-France","93","Seine-Saint-Denis","07F","Déchets verts et biodéchets","02Z","Non précisé",1696.1
2009,11,"Ile-de-France","93","Seine-Saint-Denis","07Z","Autres","02B","Incinération avec récupération d'énergie",10411
2009,11,"Ile-de-France","93","Seine-Saint-Denis","07Z","Autres","02Z","Non précisé",3504.82884
2009,11,"Ile-de-France","94","Val-de-Marne","07A","Ordures ménagères résiduelles","02B","Incinération avec récupération d'énergie",380597.65
2009,11,"Ile-de-France","94","Val-de-Marne","07A","Ordures ménagères résiduelles","02E","Valorisation organique",6799.86061
2009,11,"Ile-de-France","94","Val-de-Marne","07B","Déblais et gravats","02A","Valorisation matière",2637.43
2009,11,"Ile-de-France","94","Val-de-Marne","07B","Déblais et gravats","02D","Stockage",4901
2009,11,"Ile-de-France","94","Val-de-Marne","07B","Déblais et gravats","02F","Stockage pour inertes",12608.16278
2009,11,"Ile-de-France","94","Val-de-Marne","07C","Encombrants","02A","Valorisation matière",29205.44812
2009,11,"Ile-de-France","94","Val-de-Marne","07C","Encombrants","02B","Incinération avec récupération d'énergie",2217.5223
2009,11,"Ile-de-France","94","Val-de-Marne","07C","Encombrants","02D","Stockage",28688.97536
2009,11,"Ile-de-France","94","Val-de-Marne","07C","Encombrants","02Z","Non précisé",2519.66
2009,11,"Ile-de-France","94","Val-de-Marne","07D","Déchets dangereux (y.c. DEEE)","02A","Valorisation matière",626.32369
2009,11,"Ile-de-France","94","Val-de-Marne","07D","Déchets dangereux (y.c. DEEE)","02B","Incinération avec récupération d'énergie",53.728
2009,11,"Ile-de-France","94","Val-de-Marne","07D","Déchets dangereux (y.c. DEEE)","02Z","Non précisé",629.09693
2009,11,"Ile-de-France","94","Val-de-Marne","07E","Matériaux recyclables","02A","Valorisation matière",71724.75089
2009,11,"Ile-de-France","94","Val-de-Marne","07E","Matériaux recyclables","02Z","Non précisé",3.32
2009,11,"Ile-de-France","94","Val-de-Marne","07F","Déchets verts et biodéchets","02A","Valorisation matière",356.7
2009,11,"Ile-de-France","94","Val-de-Marne","07F","Déchets verts et biodéchets","02E","Valorisation organique",24764.63494
2009,11,"Ile-de-France","94","Val-de-Marne","07Z","Autres","02A","Valorisation matière",280.28143
2009,11,"Ile-de-France","94","Val-de-Marne","07Z","Autres","02B","Incinération avec récupération d'énergie",2184
2009,11,"Ile-de-France","94","Val-de-Marne","07Z","Autres","02Z","Non précisé",0.08232
2009,11,"Ile-de-France","95","Val-d'Oise","07A","Ordures ménagères résiduelles","02A","Valorisation matière",950
2009,11,"Ile-de-France","95","Val-d'Oise","07A","Ordures ménagères résiduelles","02B","Incinération avec récupération d'énergie",280553.3307
2009,11,"Ile-de-France","95","Val-d'Oise","07A","Ordures ménagères résiduelles","02E","Valorisation organique",81404.99
2009,11,"Ile-de-France","95","Val-d'Oise","07B","Déblais et gravats","02A","Valorisation matière",64.05366
2009,11,"Ile-de-France","95","Val-d'Oise","07B","Déblais et gravats","02D","Stockage",11360.2653
2009,11,"Ile-de-France","95","Val-d'Oise","07B","Déblais et gravats","02F","Stockage pour inertes",30708.65999
2009,11,"Ile-de-France","95","Val-d'Oise","07C","Encombrants","02A","Valorisation matière",39020.1
2009,11,"Ile-de-France","95","Val-d'Oise","07C","Encombrants","02B","Incinération avec récupération d'énergie",2692
2009,11,"Ile-de-France","95","Val-d'Oise","07C","Encombrants","02D","Stockage",22642.81913
2009,11,"Ile-de-France","95","Val-d'Oise","07D","Déchets dangereux (y.c. DEEE)","02A","Valorisation matière",1564.61657
2009,11,"Ile-de-France","95","Val-d'Oise","07D","Déchets dangereux (y.c. DEEE)","02B","Incinération avec récupération d'énergie",229.67422
2009,11,"Ile-de-France","95","Val-d'Oise","07D","Déchets dangereux (y.c. DEEE)","02F","Stockage pour inertes",0.06097
2009,11,"Ile-de-France","95","Val-d'Oise","07D","Déchets dangereux (y.c. DEEE)","02Z","Non précisé",780.8607
2009,11,"Ile-de-France","95","Val-d'Oise","07E","Matériaux recyclables","02A","Valorisation matière",65244.45881
2009,11,"Ile-de-France","95","Val-d'Oise","07E","Matériaux recyclables","02B","Incinération avec récupération d'énergie",795.22488
2009,11,"Ile-de-France","95","Val-d'Oise","07E","Matériaux recyclables","02D","Stockage",1101
2009,11,"Ile-de-France","95","Val-d'Oise","07E","Matériaux recyclables","02E","Valorisation organique",1091
2009,11,"Ile-de-France","95","Val-d'Oise","07F","Déchets verts et biodéchets","02E","Valorisation organique",40164.63704
2009,11,"Ile-de-France","95","Val-d'Oise","07Z","Autres","02D","Stockage",2869.00006
2009,28,"Normandie","14","Calvados","07A","Ordures ménagères résiduelles","02B","Incinération avec récupération d'énergie",87075.36
2009,28,"Normandie","14","Calvados","07A","Ordures ménagères résiduelles","02C","Incinération sans récupération d'énergie",18915
2009,28,"Normandie","14","Calvados","07A","Ordures ménagères résiduelles","02D","Stockage",101613.6597
2009,28,"Normandie","14","Calvados","07A","Ordures ménagères résiduelles","02Z","Non précisé",4046.47322
2009,28,"Normandie","14","Calvados","07B","Déblais et gravats","02A","Valorisation matière",4208.96931
2009,28,"Normandie","14","Calvados","07B","Déblais et gravats","02D","Stockage",5440.82243
2009,28,"Normandie","14","Calvados","07B","Déblais et gravats","02F","Stockage pour inertes",38422.37999
2009,28,"Normandie","14","Calvados","07C","Encombrants","02A","Valorisation matière",5267.39043
2009,28,"Normandie","14","Calvados","07C","Encombrants","02B","Incinération avec récupération d'énergie",286
2009,28,"Normandie","14","Calvados","07C","Encombrants","02D","Stockage",35796.57842
2009,28,"Normandie","14","Calvados","07D","Déchets dangereux (y.c. DEEE)","02A","Valorisation matière",2856.20886
2009,28,"Normandie","14","Calvados","07D","Déchets dangereux (y.c. DEEE)","02B","Incinération avec récupération d'énergie",325.61167
2009,28,"Normandie","14","Calvados","07D","Déchets dangereux (y.c. DEEE)","02C","Incinération sans récupération d'énergie",0.74685
2009,28,"Normandie","14","Calvados","07D","Déchets dangereux (y.c. DEEE)","02F","Stockage pour inertes",192.42
2009,28,"Normandie","14","Calvados","07D","Déchets dangereux (y.c. DEEE)","02Z","Non précisé",2.50371
2009,28,"Normandie","14","Calvados","07E","Matériaux recyclables","02A","Valorisation matière",70173.30331
2009,28,"Normandie","14","Calvados","07E","Matériaux recyclables","02B","Incinération avec récupération d'énergie",4368.41692
2009,28,"Normandie","14","Calvados","07E","Matériaux recyclables","02D","Stockage",390
2009,28,"Normandie","14","Calvados","07E","Matériaux recyclables","02Z","Non précisé",263.86814
2009,28,"Normandie","14","Calvados","07F","Déchets verts et biodéchets","02A","Valorisation matière",620
2009,28,"Normandie","14","Calvados","07F","Déchets verts et biodéchets","02E","Valorisation organique",89898.44848
2009,28,"Normandie","14","Calvados","07Z","Autres","02A","Valorisation matière",11.07001
2009,28,"Normandie","14","Calvados","07Z","Autres","02B","Incinération avec récupération d'énergie",3.48
2009,28,"Normandie","14","Calvados","07Z","Autres","02E","Valorisation organique",1400
2009,28,"Normandie","27","Eure","07A","Ordures ménagères résiduelles","02A","Valorisation matière",4007
2009,28,"Normandie","27","Eure","07A","Ordures ménagères résiduelles","02B","Incinération avec récupération d'énergie",113705.9009
2009,28,"Normandie","27","Eure","07A","Ordures ménagères résiduelles","02D","Stockage",48796.85804
2009,28,"Normandie","27","Eure","07A","Ordures ménagères résiduelles","02Z","Non précisé",642.07464
2009,28,"Normandie","27","Eure","07B","Déblais et gravats","02A","Valorisation matière",4860
2009,28,"Normandie","27","Eure","07B","Déblais et gravats","02B","Incinération avec récupération d'énergie",3341.5
2009,28,"Normandie","27","Eure","07B","Déblais et gravats","02D","Stockage",8399.89929
2009,28,"Normandie","27","Eure","07B","Déblais et gravats","02F","Stockage pour inertes",26189.87
2009,28,"Normandie","27","Eure","07C","Encombrants","02A","Valorisation matière",5774.03955
2009,28,"Normandie","27","Eure","07C","Encombrants","02D","Stockage",18734.49076
2009,28,"Normandie","27","Eure","07C","Encombrants","02F","Stockage pour inertes",9246.02999
2009,28,"Normandie","27","Eure","07C","Encombrants","02Z","Non précisé",2.2
2009,28,"Normandie","27","Eure","07D","Déchets dangereux (y.c. DEEE)","02A","Valorisation matière",2727.94639
2009,28,"Normandie","27","Eure","07D","Déchets dangereux (y.c. DEEE)","02C","Incinération sans récupération d'énergie",325.55316
2009,28,"Normandie","27","Eure","07D","Déchets dangereux (y.c. DEEE)","02D","Stockage",118.76225
2009,28,"Normandie","27","Eure","07D","Déchets dangereux (y.c. DEEE)","02Z","Non précisé",608.30517
2009,28,"Normandie","27","Eure","07E","Matériaux recyclables","02A","Valorisation matière",50671.17327
2009,28,"Normandie","27","Eure","07E","Matériaux recyclables","02B","Incinération avec récupération d'énergie",644
2009,28,"Normandie","27","Eure","07E","Matériaux recyclables","02E","Valorisation organique",6264.65
2009,28,"Normandie","27","Eure","07E","Matériaux recyclables","02Z","Non précisé",3270.76906
2009,28,"Normandie","27","Eure","07F","Déchets verts et biodéchets","02D","Stockage",4113.22
2009,28,"Normandie","27","Eure","07F","Déchets verts et biodéchets","02E","Valorisation organique",75163.94735
2009,28,"Normandie","27","Eure","07F","Déchets verts et biodéchets","02Z","Non précisé",6.92
2009,28,"Normandie","27","Eure","07Z","Autres","02A","Valorisation matière",0.365
2009,28,"Normandie","50","Manche","07A","Ordures ménagères résiduelles","02A","Valorisation matière",4105
2009,28,"Normandie","50","Manche","07A","Ordures ménagères résiduelles","02B","Incinération avec récupération d'énergie",5112.22
2009,28,"Normandie","50","Manche","07A","Ordures ménagères résiduelles","02D","Stockage",106612.34
2009,28,"Normandie","50","Manche","07A","Ordures ménagères résiduelles","02E","Valorisation organique",14130.06
2009,28,"Normandie","50","Manche","07A","Ordures ménagères résiduelles","02Z","Non précisé",7545.55815
2009,28,"Normandie","50","Manche","07B","Déblais et gravats","02A","Valorisation matière",1961.5
2009,28,"Normandie","50","Manche","07B","Déblais et gravats","02D","Stockage",2278.80001
2009,28,"Normandie","50","Manche","07B","Déblais et gravats","02F","Stockage pour inertes",19402.52001
2009,28,"Normandie","50","Manche","07B","Déblais et gravats","02Z","Non précisé",2268.01
2009,28,"Normandie","50","Manche","07C","Encombrants","02A","Valorisation matière",1339.8
2009,28,"Normandie","50","Manche","07C","Encombrants","02D","Stockage",29419.14
2009,28,"Normandie","50","Manche","07C","Encombrants","02Z","Non précisé",2416.68
2009,28,"Normandie","50","Manche","07D","Déchets dangereux (y.c. DEEE)","02A","Valorisation matière",1498.42649
2009,28,"Normandie","50","Manche","07D","Déchets dangereux (y.c. DEEE)","02B","Incinération avec récupération d'énergie",19
2009,28,"Normandie","50","Manche","07D","Déchets dangereux (y.c. DEEE)","02C","Incinération sans récupération d'énergie",161.429
2009,28,"Normandie","50","Manche","07D","Déchets dangereux (y.c. DEEE)","02D","Stockage",245.29799
2009,28,"Normandie","50","Manche","07D","Déchets dangereux (y.c. DEEE)","02F","Stockage pour inertes",8.18
2009,28,"Normandie","50","Manche","07D","Déchets dangereux (y.c. DEEE)","02Z","Non précisé",987.69903
2009,28,"Normandie","50","Manche","07E","Matériaux recyclables","02A","Valorisation matière",64677.56898
2009,28,"Normandie","50","Manche","07E","Matériaux recyclables","02B","Incinération avec récupération d'énergie",33.5
2009,28,"Normandie","50","Manche","07E","Matériaux recyclables","02C","Incinération sans récupération d'énergie",0.913
2009,28,"Normandie","50","Manche","07E","Matériaux recyclables","02D","Stockage",478
2009,28,"Normandie","50","Manche","07E","Matériaux recyclables","02E","Valorisation organique",1601.29
2009,28,"Normandie","50","Manche","07E","Matériaux recyclables","02Z","Non précisé",3037.74656
2009,28,"Normandie","50","Manche","07F","Déchets verts et biodéchets","02E","Valorisation organique",61300.84
2009,28,"Normandie","50","Manche","07F","Déchets verts et biodéchets","02Z","Non précisé",8224.41
2009,28,"Normandie","50","Manche","07Z","Autres","02A","Valorisation matière",673.02243
2009,28,"Normandie","50","Manche","07Z","Autres","02B","Incinération avec récupération d'énergie",1.9
2009,28,"Normandie","50","Manche","07Z","Autres","02C","Incinération sans récupération d'énergie",2
2009,28,"Normandie","50","Manche","07Z","Autres","02D","Stockage",149.46
2009,28,"Normandie","50","Manche","07Z","Autres","02Z","Non précisé",2.642
2009,28,"Normandie","61","Orne","07A","Ordures ménagères résiduelles","02B","Incinération avec récupération d'énergie",6858.2506
2009,28,"Normandie","61","Orne","07A","Ordures ménagères résiduelles","02D","Stockage",69767.59482
2009,28,"Normandie","61","Orne","07A","Ordures ménagères résiduelles","02Z","Non précisé",1069.15406
2009,28,"Normandie","61","Orne","07B","Déblais et gravats","02A","Valorisation matière",7978.92716
2009,28,"Normandie","61","Orne","07B","Déblais et gravats","02D","Stockage",1458
2009,28,"Normandie","61","Orne","07B","Déblais et gravats","02F","Stockage pour inertes",4305.1626
2009,28,"Normandie","61","Orne","07C","Encombrants","02A","Valorisation matière",19.28957
2009,28,"Normandie","61","Orne","07C","Encombrants","02D","Stockage",18187.31312
2009,28,"Normandie","61","Orne","07D","Déchets dangereux (y.c. DEEE)","02A","Valorisation matière",1738.23987
2009,28,"Normandie","61","Orne","07D","Déchets dangereux (y.c. DEEE)","02B","Incinération avec récupération d'énergie",2.31143
2009,28,"Normandie","61","Orne","07D","Déchets dangereux (y.c. DEEE)","02D","Stockage",15.88
2009,28,"Normandie","61","Orne","07D","Déchets dangereux (y.c. DEEE)","02Z","Non précisé",79.41379
2009,28,"Normandie","61","Orne","07E","Matériaux recyclables","02A","Valorisation matière",27008.26709
2009,28,"Normandie","61","Orne","07E","Matériaux recyclables","02B","Incinération avec récupération d'énergie",2575.6224
2009,28,"Normandie","61","Orne","07E","Matériaux recyclables","02D","Stockage",527.76
2009,28,"Normandie","61","Orne","07E","Matériaux recyclables","02Z","Non précisé",389.70524
2009,28,"Normandie","61","Orne","07F","Déchets verts et biodéchets","02A","Valorisation matière",13177.40688
2009,28,"Normandie","61","Orne","07F","Déchets verts et biodéchets","02D","Stockage",931.32
2009,28,"Normandie","61","Orne","07F","Déchets verts et biodéchets","02E","Valorisation organique",15544.59289
2009,28,"Normandie","61","Orne","07Z","Autres","02A","Valorisation matière",3.20245
2009,28,"Normandie","76","Seine-Maritime","07A","Ordures ménagères résiduelles","02A","Valorisation matière",9241.06499
2009,28,"Normandie","76","Seine-Maritime","07A","Ordures ménagères résiduelles","02B","Incinération avec récupération d'énergie",316640.451
2009,28,"Normandie","76","Seine-Maritime","07A","Ordures ménagères résiduelles","02D","Stockage",49636.8156
2009,28,"Normandie","76","Seine-Maritime","07A","Ordures ménagères résiduelles","02E","Valorisation organique",12218.3
2009,28,"Normandie","76","Seine-Maritime","07A","Ordures ménagères résiduelles","02Z","Non précisé",4873.7745
2009,28,"Normandie","76","Seine-Maritime","07B","Déblais et gravats","02A","Valorisation matière",14487.24
2009,28,"Normandie","76","Seine-Maritime","07B","Déblais et gravats","02D","Stockage",10203.01872
2009,28,"Normandie","76","Seine-Maritime","07B","Déblais et gravats","02F","Stockage pour inertes",47790.65
2009,28,"Normandie","76","Seine-Maritime","07B","Déblais et gravats","02Z","Non précisé",2770.64
2009,28,"Normandie","76","Seine-Maritime","07C","Encombrants","02A","Valorisation matière",9889.84177
2009,28,"Normandie","76","Seine-Maritime","07C","Encombrants","02B","Incinération avec récupération d'énergie",20055.82
2009,28,"Normandie","76","Seine-Maritime","07C","Encombrants","02C","Incinération sans récupération d'énergie",181.52
2009,28,"Normandie","76","Seine-Maritime","07C","Encombrants","02D","Stockage",43217.15725
2009,28,"Normandie","76","Seine-Maritime","07C","Encombrants","02Z","Non précisé",3315.108
2009,28,"Normandie","76","Seine-Maritime","07D","Déchets dangereux (y.c. DEEE)","02A","Valorisation matière",4231.69047
2009,28,"Normandie","76","Seine-Maritime","07D","Déchets dangereux (y.c. DEEE)","02B","Incinération avec récupération d'énergie",564.68351
2009,28,"Normandie","76","Seine-Maritime","07D","Déchets dangereux (y.c. DEEE)","02C","Incinération sans récupération d'énergie",126.441
2009,28,"Normandie","76","Seine-Maritime","07D","Déchets dangereux (y.c. DEEE)","02D","Stockage",695.72187
2009,28,"Normandie","76","Seine-Maritime","07D","Déchets dangereux (y.c. DEEE)","02F","Stockage pour inertes",191.18
2009,28,"Normandie","76","Seine-Maritime","07D","Déchets dangereux (y.c. DEEE)","02Z","Non précisé",1883.9676
2009,28,"Normandie","76","Seine-Maritime","07E","Matériaux recyclables","02A","Valorisation matière",99828.84302
2009,28,"Normandie","76","Seine-Maritime","07E","Matériaux recyclables","02B","Incinération avec récupération d'énergie",7.65
2009,28,"Normandie","76","Seine-Maritime","07E","Matériaux recyclables","02E","Valorisation organique",1281.35409
2009,28,"Normandie","76","Seine-Maritime","07E","Matériaux recyclables","02Z","Non précisé",5654.02546
2009,28,"Normandie","76","Seine-Maritime","07F","Déchets verts et biodéchets","02D","Stockage",121.28
2009,28,"Normandie","76","Seine-Maritime","07F","Déchets verts et biodéchets","02E","Valorisation organique",152107.7809
2009,28,"Normandie","76","Seine-Maritime","07F","Déchets verts et biodéchets","02Z","Non précisé",316.98
2009,28,"Normandie","76","Seine-Maritime","07Z","Autres","02A","Valorisation matière",13.1521
2009,28,"Normandie","76","Seine-Maritime","07Z","Autres","02B","Incinération avec récupération d'énergie",12431.59
2009,28,"Normandie","76","Seine-Maritime","07Z","Autres","02C","Incinération sans récupération d'énergie",0.5
2009,28,"Normandie","76","Seine-Maritime","07Z","Autres","02D","Stockage",26
2009,28,"Normandie","76","Seine-Maritime","07Z","Autres","02Z","Non précisé",16.258
2009,75,"Nouvelle-Aquitaine","16","Charente","07A","Ordures ménagères résiduelles","02C","Incinération sans récupération d'énergie",27534.7
2009,75,"Nouvelle-Aquitaine","16","Charente","07A","Ordures ménagères résiduelles","02D","Stockage",53957.2
2009,75,"Nouvelle-Aquitaine","16","Charente","07B","Déblais et gravats","02A","Valorisation matière",21824.14
2009,75,"Nouvelle-Aquitaine","16","Charente","07B","Déblais et gravats","02D","Stockage",2666.33
2009,75,"Nouvelle-Aquitaine","16","Charente","07C","Encombrants","02A","Valorisation matière",39.41
2009,75,"Nouvelle-Aquitaine","16","Charente","07C","Encombrants","02D","Stockage",17483.77
2009,75,"Nouvelle-Aquitaine","16","Charente","07D","Déchets dangereux (y.c. DEEE)","02A","Valorisation matière",1857.48
2009,75,"Nouvelle-Aquitaine","16","Charente","07D","Déchets dangereux (y.c. DEEE)","02B","Incinération avec récupération d'énergie",531.94
2009,75,"Nouvelle-Aquitaine","16","Charente","07D","Déchets dangereux (y.c. DEEE)","02D","Stockage",105.83
2009,75,"Nouvelle-Aquitaine","16","Charente","07D","Déchets dangereux (y.c. DEEE)","02F","Stockage pour inertes",53.96
2009,75,"Nouvelle-Aquitaine","16","Charente","07D","Déchets dangereux (y.c. DEEE)","02Z","Non précisé",11.66
2009,75,"Nouvelle-Aquitaine","16","Charente","07E","Matériaux recyclables","02A","Valorisation matière",46369.34
2009,75,"Nouvelle-Aquitaine","16","Charente","07E","Matériaux recyclables","02B","Incinération avec récupération d'énergie",5.97
2009,75,"Nouvelle-Aquitaine","16","Charente","07F","Déchets verts et biodéchets","02E","Valorisation organique",29524.78
2009,75,"Nouvelle-Aquitaine","16","Charente","07Z","Autres","02A","Valorisation matière",15.55
2009,75,"Nouvelle-Aquitaine","17","Charente-Maritime","07A","Ordures ménagères résiduelles","02B","Incinération avec récupération d'énergie",74216.6
2009,75,"Nouvelle-Aquitaine","17","Charente-Maritime","07A","Ordures ménagères résiduelles","02C","Incinération sans récupération d'énergie",60571.3
2009,75,"Nouvelle-Aquitaine","17","Charente-Maritime","07A","Ordures ménagères résiduelles","02D","Stockage",40787.3
2009,75,"Nouvelle-Aquitaine","17","Charente-Maritime","07A","Ordures ménagères résiduelles","02Z","Non précisé",29012.43252
2009,75,"Nouvelle-Aquitaine","17","Charente-Maritime","07B","Déblais et gravats","02A","Valorisation matière",7163.28
2009,75,"Nouvelle-Aquitaine","17","Charente-Maritime","07B","Déblais et gravats","02F","Stockage pour inertes",49695.33
2009,75,"Nouvelle-Aquitaine","17","Charente-Maritime","07C","Encombrants","02A","Valorisation matière",30576
2009,75,"Nouvelle-Aquitaine","17","Charente-Maritime","07C","Encombrants","02B","Incinération avec récupération d'énergie",1574.24
2009,75,"Nouvelle-Aquitaine","17","Charente-Maritime","07C","Encombrants","02C","Incinération sans récupération d'énergie",2538.16
2009,75,"Nouvelle-Aquitaine","17","Charente-Maritime","07C","Encombrants","02D","Stockage",7623.26
